
3e-05	2.2e-05	-1.6e-05	-5.6e-05	-6.6e-05	-0.000271	-3.3e-05	2.1e-05	6.6e-05	7e-05	0.0	0.0	-0.000263	-0.000456	0.0	0.0	3.8e-05	6.6e-05	0.0	0.0	0.736829	0.736829	0.0	0.0	0.0	0.0	0.0	0.0	-0.08	-0.08	0.0	0.0	0.112	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.0	0.0	0.112	0.112	0.0	0.0	-8.9e-05	3e-05	0.0	0.0	-2.3e-05	2.2e-05	0.0	0.0	2.2e-05	-1.6e-05	0.0	0.0	7.4e-05	-5.6e-05	0.0	0.0	-4e-05	-6.6e-05	0.0	0.0	7.6e-05	-0.000271	0.0	0.0	-3.6e-05	-3.3e-05	0.0	0.0	3.5e-05	2.1e-05	0.0	0.0	4.1e-05	6.6e-05	0.0	0.0	-5.4e-05	7e-05	0.0	0.0	0.0	1.0
-1.9e-05	-2.3e-05	1.6e-05	-2.2e-05	4.6e-05	0.000124	3.2e-05	-2.8e-05	-2.8e-05	2.4e-05	0.0	-0.000263	-0.000456	-0.000597	0.0	3.8e-05	6.6e-05	9.2e-05	0.0	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	0.0	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.0	0.112	0.112	0.112	0.0	-8.9e-05	3e-05	-1.9e-05	0.0	-2.3e-05	2.2e-05	-2.3e-05	0.0	2.2e-05	-1.6e-05	1.6e-05	0.0	7.4e-05	-5.6e-05	-2.2e-05	0.0	-4e-05	-6.6e-05	4.6e-05	0.0	7.6e-05	-0.000271	0.000124	0.0	-3.6e-05	-3.3e-05	3.2e-05	0.0	3.5e-05	2.1e-05	-2.8e-05	0.0	4.1e-05	6.6e-05	-2.8e-05	0.0	-5.4e-05	7e-05	2.4e-05	0.0	0.0	0.0	1.0
-8e-06	2.2e-05	-2e-05	-2.6e-05	8e-05	-0.000146	-2.6e-05	3.2e-05	1.1e-05	-6.1e-05	-0.000263	-0.000456	-0.000597	-0.000699	3.8e-05	6.6e-05	9.2e-05	0.000114	0.736829	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-8.9e-05	3e-05	-1.9e-05	-8e-06	-2.3e-05	2.2e-05	-2.3e-05	2.2e-05	2.2e-05	-1.6e-05	1.6e-05	-2e-05	7.4e-05	-5.6e-05	-2.2e-05	-2.6e-05	-4e-05	-6.6e-05	4.6e-05	8e-05	7.6e-05	-0.000271	0.000124	-0.000146	-3.6e-05	-3.3e-05	3.2e-05	-2.6e-05	3.5e-05	2.1e-05	-2.8e-05	3.2e-05	4.1e-05	6.6e-05	-2.8e-05	1.1e-05	-5.4e-05	7e-05	2.4e-05	-6.1e-05	0.0	0.0	0.0	1.0
9e-06	-1.6e-05	1e-05	2.3e-05	-1.3e-05	0.000137	2.7e-05	-4e-05	2.6e-05	8.3e-05	-0.000456	-0.000597	-0.000699	-0.000774	6.6e-05	9.2e-05	0.000114	0.00014	0.736829	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	3e-05	-1.9e-05	-8e-06	9e-06	2.2e-05	-2.3e-05	2.2e-05	-1.6e-05	-1.6e-05	1.6e-05	-2e-05	1e-05	-5.6e-05	-2.2e-05	-2.6e-05	2.3e-05	-6.6e-05	4.6e-05	8e-05	-1.3e-05	-0.000271	0.000124	-0.000146	0.000137	-3.3e-05	3.2e-05	-2.6e-05	2.7e-05	2.1e-05	-2.8e-05	3.2e-05	-4e-05	6.6e-05	-2.8e-05	1.1e-05	2.6e-05	7e-05	2.4e-05	-6.1e-05	8.3e-05	0.0	0.0	0.0	1.0
9e-06	1.1e-05	-1.3e-05	3.3e-05	1.5e-05	6.4e-05	-3.8e-05	-1.3e-05	-5.8e-05	0.000149	-0.000597	-0.000699	-0.000774	-0.000829	9.2e-05	0.000114	0.00014	0.000164	0.736829	0.736829	0.736829	0.736828	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-1.9e-05	-8e-06	9e-06	9e-06	-2.3e-05	2.2e-05	-1.6e-05	1.1e-05	1.6e-05	-2e-05	1e-05	-1.3e-05	-2.2e-05	-2.6e-05	2.3e-05	3.3e-05	4.6e-05	8e-05	-1.3e-05	1.5e-05	0.000124	-0.000146	0.000137	6.4e-05	3.2e-05	-2.6e-05	2.7e-05	-3.8e-05	-2.8e-05	3.2e-05	-4e-05	-1.3e-05	-2.8e-05	1.1e-05	2.6e-05	-5.8e-05	2.4e-05	-6.1e-05	8.3e-05	0.000149	0.0	0.0	0.0	1.0
-4.9e-05	5e-06	-1.1e-05	2.8e-05	-5.7e-05	0.00012	2.7e-05	-1.1e-05	-2.7e-05	-4.6e-05	-0.000699	-0.000774	-0.000829	-0.000869	0.000114	0.00014	0.000164	0.000182	0.736829	0.736829	0.736828	0.736826	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-8e-06	9e-06	9e-06	-4.9e-05	2.2e-05	-1.6e-05	1.1e-05	5e-06	-2e-05	1e-05	-1.3e-05	-1.1e-05	-2.6e-05	2.3e-05	3.3e-05	2.8e-05	8e-05	-1.3e-05	1.5e-05	-5.7e-05	-0.000146	0.000137	6.4e-05	0.00012	-2.6e-05	2.7e-05	-3.8e-05	2.7e-05	3.2e-05	-4e-05	-1.3e-05	-1.1e-05	1.1e-05	2.6e-05	-5.8e-05	-2.7e-05	-6.1e-05	8.3e-05	0.000149	-4.6e-05	0.0	0.0	0.0	1.0
6.7e-05	1.2e-05	-3.7e-05	-2.7e-05	9.6e-05	-7.5e-05	1.1e-05	-3.1e-05	3.1e-05	0.000157	-0.000774	-0.000829	-0.000869	-0.000895	0.00014	0.000164	0.000182	0.0002	0.736829	0.736828	0.736826	0.736824	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	9e-06	9e-06	-4.9e-05	6.7e-05	-1.6e-05	1.1e-05	5e-06	1.2e-05	1e-05	-1.3e-05	-1.1e-05	-3.7e-05	2.3e-05	3.3e-05	2.8e-05	-2.7e-05	-1.3e-05	1.5e-05	-5.7e-05	9.6e-05	0.000137	6.4e-05	0.00012	-7.5e-05	2.7e-05	-3.8e-05	2.7e-05	1.1e-05	-4e-05	-1.3e-05	-1.1e-05	-3.1e-05	2.6e-05	-5.8e-05	-2.7e-05	3.1e-05	8.3e-05	0.000149	-4.6e-05	0.000157	0.0	0.0	0.0	1.0
-6.7e-05	2.2e-05	-4.4e-05	3.5e-05	-0.0001	0.000118	2.5e-05	-3.5e-05	4e-05	7.4e-05	-0.000829	-0.000869	-0.000895	-0.000911	0.000164	0.000182	0.0002	0.000217	0.736828	0.736826	0.736824	0.736821	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	9e-06	-4.9e-05	6.7e-05	-6.7e-05	1.1e-05	5e-06	1.2e-05	2.2e-05	-1.3e-05	-1.1e-05	-3.7e-05	-4.4e-05	3.3e-05	2.8e-05	-2.7e-05	3.5e-05	1.5e-05	-5.7e-05	9.6e-05	-0.0001	6.4e-05	0.00012	-7.5e-05	0.000118	-3.8e-05	2.7e-05	1.1e-05	2.5e-05	-1.3e-05	-1.1e-05	-3.1e-05	-3.5e-05	-5.8e-05	-2.7e-05	3.1e-05	4e-05	0.000149	-4.6e-05	0.000157	7.4e-05	0.0	0.0	0.0	1.0
8.5e-05	4.3e-05	-9e-05	5.1e-05	9.5e-05	-0.000136	3.6e-05	-9e-05	4.8e-05	-2e-05	-0.000869	-0.000895	-0.000911	-0.000917	0.000182	0.0002	0.000217	0.000235	0.736826	0.736824	0.736821	0.736817	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-4.9e-05	6.7e-05	-6.7e-05	8.5e-05	5e-06	1.2e-05	2.2e-05	4.3e-05	-1.1e-05	-3.7e-05	-4.4e-05	-9e-05	2.8e-05	-2.7e-05	3.5e-05	5.1e-05	-5.7e-05	9.6e-05	-0.0001	9.5e-05	0.00012	-7.5e-05	0.000118	-0.000136	2.7e-05	1.1e-05	2.5e-05	3.6e-05	-1.1e-05	-3.1e-05	-3.5e-05	-9e-05	-2.7e-05	3.1e-05	4e-05	4.8e-05	-4.6e-05	0.000157	7.4e-05	-2e-05	0.0	0.0	0.0	1.0
7.6e-05	5.9e-05	-0.000127	9e-05	-3.9e-05	-4.6e-05	6e-05	-0.000116	7.9e-05	-2.3e-05	-0.000895	-0.000911	-0.000917	-0.000917	0.0002	0.000217	0.000235	0.000257	0.736824	0.736821	0.736817	0.736811	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	6.7e-05	-6.7e-05	8.5e-05	7.6e-05	1.2e-05	2.2e-05	4.3e-05	5.9e-05	-3.7e-05	-4.4e-05	-9e-05	-0.000127	-2.7e-05	3.5e-05	5.1e-05	9e-05	9.6e-05	-0.0001	9.5e-05	-3.9e-05	-7.5e-05	0.000118	-0.000136	-4.6e-05	1.1e-05	2.5e-05	3.6e-05	6e-05	-3.1e-05	-3.5e-05	-9e-05	-0.000116	3.1e-05	4e-05	4.8e-05	7.9e-05	0.000157	7.4e-05	-2e-05	-2.3e-05	0.0	0.0	0.0	1.0
-0.00011	9.1e-05	-0.000193	8e-05	4.4e-05	-3.8e-05	8.4e-05	-0.000185	0.000123	2.5e-05	-0.000911	-0.000917	-0.000917	-0.000909	0.000217	0.000235	0.000257	0.000281	0.736821	0.736817	0.736811	0.736805	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-6.7e-05	8.5e-05	7.6e-05	-0.00011	2.2e-05	4.3e-05	5.9e-05	9.1e-05	-4.4e-05	-9e-05	-0.000127	-0.000193	3.5e-05	5.1e-05	9e-05	8e-05	-0.0001	9.5e-05	-3.9e-05	4.4e-05	0.000118	-0.000136	-4.6e-05	-3.8e-05	2.5e-05	3.6e-05	6e-05	8.4e-05	-3.5e-05	-9e-05	-0.000116	-0.000185	4e-05	4.8e-05	7.9e-05	0.000123	7.4e-05	-2e-05	-2.3e-05	2.5e-05	0.0	0.0	0.0	1.0
