
0	-0.000124	-0.000163	-0.000024	-0.000018	-0.000021	0.000129	-0.000085	0.000065	0.000049	-0.000037	-0.000042	-0.000285	-0.000031	-0.000260	-0.007640	-0.064940	-0.012892	0.006315	0.000000	0.000000	0.000000	-0.012447	-0.074837	-0.001854	-0.006327	-0.027338	0.025392	-0.046836	0.019714	0.025230	-0.018595	0.005228	-0.120010	-0.000031	-0.000260	0.736829	-0.007640	-0.012892	0.006315	0.000372	-0.000044	0.092906	-0.010914	-1.467622	-0.154290	223.722733	1.115509	0.897444	1.152526	-7.041863	-2.475366	213.905151	3.879038	8.659954	-0.492779	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
1	0.000068	-0.000130	0.000016	-0.000034	0.000081	0.000072	-0.000150	0.000042	0.000026	-0.000031	0.000023	0.000050	-0.000060	-0.000449	-0.007326	-0.047195	-0.000139	0.003645	0.000000	0.000000	0.000000	0.048001	0.008236	0.009950	-0.003998	0.025430	-0.014424	-0.016154	-0.005841	-0.005722	0.001340	0.016382	0.083890	-0.000060	-0.000449	0.736829	-0.007326	-0.000139	0.003645	0.000640	-0.000081	0.067093	-0.009336	11.427232	3.728046	243.247131	-2.236614	-7.805185	0.394972	2.226500	6.600533	251.445740	2.825981	1.779371	-0.470915	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
2	0.000073	0.000111	-0.000015	0.000026	-0.000055	-0.000082	-0.000118	0.000037	-0.000022	0.000033	-0.000054	0.000206	-0.000087	-0.000589	-0.006805	-0.035034	-0.012607	0.013146	0.000000	0.000000	0.000000	0.001192	0.060164	-0.007705	0.014974	-0.033971	-0.038352	0.008079	-0.001311	-0.011908	0.016182	-0.019219	0.038981	-0.000087	-0.000589	0.736829	-0.006805	-0.012607	0.013146	0.000836	-0.000116	0.049099	-0.008696	17.076101	-2.519279	240.479630	5.004462	2.315751	0.871187	-1.152018	7.194346	250.896408	3.702685	6.963745	-0.660966	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
3	-0.000007	-0.000033	0.000012	-0.000032	0.000082	-0.000034	-0.000018	0.000063	0.000018	-0.000036	-0.000080	-0.000247	-0.000107	-0.000693	-0.004942	-0.025825	-0.005843	0.008714	0.000000	0.000000	0.000000	-0.019865	-0.035949	0.006751	-0.014494	0.034328	0.011947	0.024785	0.006557	0.010000	-0.017333	-0.006670	-0.113338	-0.000107	-0.000693	0.736829	-0.004942	-0.005843	0.008714	0.000982	-0.000136	0.036416	-0.005035	1.127713	-1.286164	219.272278	2.125429	-2.544574	0.754403	-2.406400	4.844235	222.957458	-1.977198	0.882708	0.396515	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
4	-0.000047	-0.000100	-0.000018	0.000038	-0.000080	-0.000019	-0.000013	-0.000044	-0.000015	0.000023	0.000118	-0.000033	-0.000123	-0.000767	-0.004146	-0.018581	-0.001011	0.005548	0.000000	0.000000	0.000000	-0.010152	-0.016737	-0.007552	0.017593	-0.040388	0.003851	0.001417	-0.026694	-0.008340	0.014711	0.049492	0.053689	-0.000123	-0.000767	0.736829	-0.004146	-0.001011	0.005548	0.001086	-0.000150	0.026011	-0.003597	0.738728	-1.256088	218.755020	2.055209	-2.663118	0.751555	-2.436995	4.786916	222.276016	-2.115732	0.734390	0.422307	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
5	0.000099	0.000125	0.000018	-0.000051	0.000036	0.000014	-0.000013	0.000063	0.000021	-0.000015	0.000066	-0.000044	-0.000140	-0.000821	-0.004090	-0.013553	0.001733	0.009082	0.000000	0.000000	0.000000	0.036454	0.056381	0.009102	-0.022334	0.028825	0.008130	0.000071	0.026813	0.009056	-0.009568	-0.012875	-0.002859	-0.000140	-0.000821	0.736828	-0.004090	0.001733	0.009082	0.001160	-0.000165	0.018460	-0.003673	10.309655	3.058954	216.366150	-5.148639	-1.127326	0.464021	-2.583391	-1.229465	220.967651	9.702198	-0.449610	-0.034436	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
6	-0.000141	-0.000179	-0.000016	0.000016	-0.000051	-0.000059	-0.000105	-0.000184	0.000018	-0.000010	-0.000074	0.000137	-0.000148	-0.000859	-0.002071	-0.009488	-0.002836	0.019100	0.000000	0.000000	0.000000	-0.059836	-0.076150	-0.008518	0.016850	-0.021725	-0.018307	-0.023212	-0.061819	-0.000715	0.001379	-0.035116	0.045224	-0.000148	-0.000859	0.736826	-0.002071	-0.002836	0.019100	0.001211	-0.000170	0.012709	-0.001171	-2.685074	3.146907	232.274628	0.806619	6.138556	0.258528	-7.191212	-1.207631	226.400223	9.089993	-0.973807	-0.109171	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
7	-0.000135	0.000166	0.000018	-0.000032	0.000069	0.000031	0.000098	0.000196	-0.000022	-0.000039	0.000129	-0.000032	-0.000155	-0.000880	-0.001839	-0.005345	-0.013416	0.039613	0.000000	0.000000	0.000000	0.001416	0.086402	0.008518	-0.012110	0.030070	0.022598	0.050896	0.094959	-0.010131	-0.007354	0.050852	-0.042175	-0.000155	-0.000880	0.736824	-0.001839	-0.013416	0.039613	0.001242	-0.000173	0.007869	-0.000783	-6.053799	-2.704377	204.592728	7.543864	5.516393	-0.369802	-12.765367	-3.877713	217.111343	10.739143	3.234896	-0.159102	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
8	0.000133	-0.000148	0.000033	-0.000058	0.000032	0.000044	0.000114	-0.000165	0.000048	-0.000049	0.000060	0.000039	-0.000165	-0.000887	-0.002364	-0.001665	-0.020974	0.054265	0.000000	0.000000	0.000000	0.066884	-0.078613	0.003815	-0.006408	-0.009179	0.003219	0.003934	-0.090180	0.017522	-0.002454	-0.017405	0.017737	-0.000165	-0.000887	0.736821	-0.002364	-0.020974	0.054265	0.001265	-0.000175	0.005621	-0.000560	-6.135963	-2.847091	203.917557	7.708188	5.501219	-0.385127	-12.901321	-3.942837	216.884781	10.779366	3.337547	-0.160319	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
9	0.000036	0.000083	0.000034	-0.000080	0.000076	-0.000074	-0.000047	0.000058	0.000053	-0.000078	0.000049	-0.000047	-0.000179	-0.000878	-0.003456	0.002402	-0.008971	0.059953	0.000000	0.000000	0.000000	-0.024080	0.057871	0.000119	-0.005521	0.010848	-0.029432	-0.040352	0.055729	0.001431	-0.007163	-0.002623	-0.021421	-0.000179	-0.000878	0.736817	-0.003456	-0.008971	0.059953	0.001280	-0.000177	0.003827	-0.000584	-5.785299	-3.808326	220.532028	9.222165	-4.100189	0.057784	-5.552730	2.319307	224.062653	6.011213	0.555618	0.097723	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
10	0.000090	-0.000102	0.000060	-0.000129	0.000047	0.000093	-0.000007	0.000034	0.000053	-0.000120	0.000074	0.000022	-0.000193	-0.000854	-0.003564	0.005920	-0.000398	0.064015	0.000000	0.000000	0.000000	0.013351	-0.046250	0.006557	-0.012297	-0.007153	0.041711	0.010152	-0.006080	-0.000119	-0.010574	0.006199	0.017249	-0.000193	-0.000854	0.736811	-0.003564	-0.000398	0.064015	0.001291	-0.000179	0.002734	-0.000417	-5.776746	-3.831771	220.937256	9.259091	-4.334369	0.068587	-5.373496	2.472042	224.237717	5.894917	0.487766	0.104017	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
11	-0.000011	0.000035	0.000093	-0.000183	0.000057	-0.000131	0.000040	-0.000058	0.000086	-0.000194	0.000138	0.000018	-0.000205	-0.000816	-0.003066	0.009409	-0.008018	0.062903	0.000000	0.000000	0.000000	-0.025211	0.034210	0.008225	-0.013357	0.002503	-0.056115	0.011603	-0.023022	0.008225	-0.018414	0.016093	-0.001192	-0.000205	-0.000816	0.736805	-0.003066	-0.008018	0.062903	0.001297	-0.000180	0.001442	-0.000172	7.715851	-6.094697	219.349258	7.921868	-0.270780	0.153162	-1.571080	3.540418	231.855652	4.992807	5.332376	-0.132972	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
12	-0.000029	-0.000026	0.000134	-0.000264	0.000131	0.000049	0.000019	0.000055	0.000136	-0.000264	0.000121	-0.000066	-0.000216	-0.000768	-0.002565	0.012028	-0.005425	0.061184	0.000000	0.000000	0.000000	-0.004514	-0.015326	0.010371	-0.020309	0.018358	0.045028	-0.005245	0.028386	0.012517	-0.017673	-0.004292	-0.020827	-0.000216	-0.000768	0.736797	-0.002565	-0.005425	0.061184	0.001299	-0.000177	0.000655	0.000786	-2.574979	-1.898123	219.613007	6.304123	-1.323008	0.473818	-4.851521	2.895356	229.428284	5.886946	1.170800	0.421940	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
13	-0.000113	-0.000121	0.000184	-0.000364	0.000247	-0.000070	0.000035	0.000095	0.000170	-0.000355	0.000238	0.000050	-0.000225	-0.000712	-0.002499	0.013931	0.000461	0.077756	0.000000	0.000000	0.000000	-0.020841	-0.023642	0.012279	-0.025042	0.028968	-0.029548	0.004053	0.010014	0.008583	-0.022528	0.029206	0.028814	-0.000225	-0.000712	0.736787	-0.002499	0.000461	0.077756	0.001300	-0.000173	0.000213	0.000868	6.014093	-6.950737	229.171982	12.873347	-10.940518	0.409754	-8.544283	-7.712120	213.728058	10.808406	6.580819	0.409274	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
14	0.000170	0.000228	0.000227	-0.000477	0.000339	0.000061	0.000061	0.000029	0.000234	-0.000474	0.000277	0.000075	-0.000235	-0.000646	-0.002299	0.016484	0.004665	0.089593	0.000000	0.000000	0.000000	0.070712	0.087248	0.010967	-0.028374	0.023127	0.032528	0.006437	-0.016570	0.015855	-0.029826	0.009775	0.006437	-0.000235	-0.000647	0.736776	-0.002299	0.004665	0.089593	0.001301	-0.000171	0.000152	0.000620	6.223583	-7.073971	229.405121	13.033572	-11.175092	0.408192	-8.634351	-7.970839	213.345123	10.928441	6.712771	0.408965	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
15	-0.000059	-0.000053	0.000304	-0.000600	0.000277	0.000064	-0.000031	-0.000107	0.000300	-0.000617	0.000305	-0.000057	-0.000236	-0.000571	-0.000224	0.018970	-0.004650	0.091627	0.000000	0.000000	0.000000	-0.057258	-0.070243	0.019193	-0.030706	-0.015497	0.000954	-0.022885	-0.033985	0.016689	-0.035805	0.007033	-0.033196	-0.000236	-0.000571	0.736763	-0.000224	-0.004650	0.091627	0.001304	-0.000160	0.000790	0.002733	-12.559476	-9.909003	220.569305	11.933815	-1.367251	1.028199	1.750540	2.270145	215.023346	7.690764	6.994347	-0.017052	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
16	-0.000053	0.000106	0.000388	-0.000774	0.000354	-0.000092	-0.000089	0.000165	0.000379	-0.000769	0.000404	0.000077	-0.000240	-0.000485	-0.001136	0.021419	0.002104	0.078958	0.000000	0.000000	0.000000	0.001390	0.039606	0.020981	-0.043551	0.019312	-0.039217	-0.014508	0.068079	0.019550	-0.037897	0.024796	0.033554	-0.000240	-0.000485	0.736748	-0.001136	0.002104	0.078958	0.001308	-0.000154	0.000973	0.001479	3.371758	-4.350585	224.783417	5.929483	-1.281739	0.314464	11.403009	0.755083	210.014725	4.153484	-1.353702	-0.520889	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
17	-0.000091	-0.000161	0.000475	-0.000955	0.000489	0.000061	0.000087	-0.000190	0.000490	-0.000968	0.000457	0.000127	-0.000238	-0.000395	0.000559	0.022525	0.002855	0.067575	0.000000	0.000000	0.000000	-0.009334	-0.066754	0.021696	-0.045030	0.033617	0.038263	0.044069	-0.088821	0.027776	-0.049750	0.013113	0.012636	-0.000238	-0.000395	0.736732	0.000559	0.002855	0.067575	0.001312	-0.000140	0.001138	0.003348	-11.300905	2.039434	227.540939	1.341648	-9.836161	-0.043923	-5.543099	-1.534796	214.799759	7.403490	9.715712	-0.065992	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
18	0.000091	0.000136	0.000587	-0.001168	0.000628	-0.000050	-0.000018	0.000108	0.000587	-0.001178	0.000640	0.000047	-0.000241	-0.000304	-0.000886	0.022693	-0.001782	0.057695	0.000000	0.000000	0.000000	0.045413	0.074264	0.028014	-0.053325	0.034690	-0.027603	-0.026226	0.074397	0.024438	-0.052485	0.045896	-0.020146	-0.000241	-0.000304	0.736713	-0.000886	-0.001782	0.057695	0.001317	-0.000138	0.001153	0.000718	10.492150	-1.010367	223.264801	5.142012	-4.609998	-0.401922	15.692605	1.715828	211.292816	1.537125	8.116639	-0.459466	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
19	0.000072	-0.000034	0.000712	-0.001404	0.000658	-0.000114	-0.000024	-0.000133	0.000711	-0.001422	0.000720	0.000063	-0.000242	-0.000217	-0.000221	0.021661	-0.000639	0.056263	0.000000	0.000000	0.000000	-0.004649	-0.042555	0.031233	-0.058965	0.007629	-0.016075	-0.001676	-0.060081	0.030994	-0.061089	0.019789	0.004053	-0.000242	-0.000218	0.736692	-0.000221	-0.000639	0.056263	0.001324	-0.000131	0.001794	0.001566	-8.311577	-2.482147	227.629333	6.542692	-5.720518	0.406759	-1.949563	2.349008	222.625122	4.323518	6.124842	0.593366	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
20	0.000065	0.000068	0.000843	-0.001680	0.000893	0.000048	-0.000057	0.000142	0.000853	-0.001694	0.000881	-0.000109	-0.000245	-0.000140	-0.000794	0.019227	0.007096	0.054082	0.000000	0.000000	0.000000	-0.001907	0.025627	0.032663	-0.068958	0.058770	0.040578	-0.008204	0.068664	0.035405	-0.067951	0.040412	-0.043107	-0.000245	-0.000141	0.736668	-0.000794	0.007096	0.054082	0.001342	-0.000129	0.004398	0.000553	-7.871699	-2.566417	224.357513	6.502874	-1.502112	0.126686	-11.330976	3.668760	229.297470	4.079868	-3.444252	0.676711	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
21	0.000013	-0.000100	0.000993	-0.001991	0.000954	0.000103	-0.000037	-0.000108	0.000987	-0.001985	0.001047	0.000136	-0.000247	-0.000063	-0.000306	0.019418	0.012621	0.052523	0.000000	0.000000	0.000000	-0.012994	-0.041982	0.037670	-0.077844	0.015140	0.013828	0.005097	-0.062510	0.033379	-0.072840	0.041366	0.061346	-0.000247	-0.000063	0.736642	-0.000306	0.012621	0.052524	0.001354	-0.000127	0.003142	0.000395	-7.860970	-2.568472	224.277710	6.501903	-1.399224	0.119855	-11.559791	3.700949	229.460205	4.073925	-3.677645	0.678744	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
22	0.000059	-0.000019	0.001162	-0.002322	0.001148	-0.000115	-0.000018	0.000127	0.001152	-0.002320	0.001149	0.000039	-0.000248	0.000011	-0.000236	0.018565	-0.006094	0.042473	0.000000	0.000000	0.000000	0.011444	0.020235	0.042200	-0.082845	0.048518	-0.054698	0.004695	0.058815	0.041246	-0.083684	0.025630	-0.024319	-0.000248	0.000011	0.736614	-0.000236	-0.006094	0.042473	0.001368	-0.000131	0.003351	-0.000758	9.276175	-0.535128	209.912201	1.173113	2.725557	0.023549	11.524230	-1.543971	225.223129	2.995487	7.077895	0.043736	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
23	0.000083	0.000022	0.001341	-0.002691	0.001330	0.000067	-0.000021	0.000114	0.001342	-0.002688	0.001388	-0.000032	-0.000248	0.000081	0.000009	0.017353	0.002861	0.032816	0.000000	0.000000	0.000000	0.006080	0.010183	0.044703	-0.092257	0.045538	0.045638	-0.000670	-0.003219	0.047684	-0.091977	0.059605	-0.017635	-0.000248	0.000080	0.736583	0.000009	0.002861	0.032817	0.001380	-0.000130	0.003177	0.000108	-4.210091	0.694369	231.077438	0.587968	-11.385064	-0.054098	-7.692850	2.554040	228.561905	1.982104	4.311843	0.590320	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
24	-0.000027	0.000013	0.001553	-0.003105	0.001546	-0.000105	-0.000054	-0.000047	0.001551	-0.003105	0.001577	0.000010	-0.000242	0.000142	0.001305	0.015387	-0.001817	0.023607	0.000000	0.000000	0.000000	-0.027545	-0.002146	0.052929	-0.103326	0.054121	-0.043045	-0.008367	-0.040406	0.052094	-0.104219	0.047326	0.010601	-0.000242	0.000142	0.736549	0.001305	-0.001817	0.023608	0.001394	-0.000124	0.003376	0.001638	1.347128	8.204753	238.449844	-0.901566	-0.016079	0.478529	-10.470323	3.312119	219.704498	1.683494	3.449431	0.126806	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
25	-0.000050	-0.000010	0.001770	-0.003557	0.001791	-0.000035	-0.000018	-0.000081	0.001773	-0.003554	0.001763	-0.000019	-0.000238	0.000195	0.001087	0.013249	0.002926	0.016633	0.000000	0.000000	0.000000	-0.005594	-0.005749	0.054359	-0.113065	0.061274	0.017509	0.009017	-0.008435	0.055671	-0.112442	0.046492	-0.007460	-0.000238	0.000195	0.736513	0.001087	0.002926	0.016634	0.001407	-0.000118	0.003280	0.001446	-1.726830	1.888994	224.554657	0.399437	-7.903609	-0.015983	6.780137	8.230496	229.387451	-0.013305	5.857796	-0.390125	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
26	-0.000030	-0.000013	0.002016	-0.004038	0.002064	-0.000017	-0.000119	0.000179	0.002013	-0.004034	0.002015	0.000032	-0.000238	0.000238	0.000069	0.010629	0.011463	0.016290	0.000000	0.000000	0.000000	0.004889	-0.000907	0.061512	-0.120195	0.068069	0.004574	-0.025343	0.064934	0.059843	-0.120028	0.063062	0.012944	-0.000238	0.000237	0.736473	0.000069	0.011463	0.016290	0.001422	-0.000119	0.003654	-0.000315	-0.441887	5.682968	226.778061	1.893011	-5.481339	-0.245517	8.101954	4.174532	222.706635	1.773275	-0.271529	-0.524684	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
27	0.000021	0.000024	0.002279	-0.004543	0.002239	-0.000109	0.000169	-0.000190	0.002275	-0.004556	0.002291	0.000043	-0.000233	0.000273	0.001281	0.008757	0.005039	0.015827	0.000000	0.000000	0.000000	0.012752	0.009398	0.065684	-0.126421	0.043750	-0.023001	0.072179	-0.092223	0.065684	-0.130410	0.069022	0.002742	-0.000233	0.000272	0.736431	0.001281	0.005039	0.015828	0.001436	-0.000117	0.003462	0.000394	-2.510190	-0.087910	221.202942	2.952293	-5.266086	0.191756	-7.099356	4.783990	224.835953	0.264952	7.812259	-0.706565	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
28	0.000022	-0.000011	0.002554	-0.005112	0.002532	0.000051	0.000083	0.000102	0.002558	-0.005128	0.002541	0.000045	-0.000230	0.000301	0.000673	0.007121	0.014186	0.009772	0.000000	0.000000	0.000000	0.000358	-0.008820	0.068903	-0.142152	0.073433	0.040029	-0.021577	0.073031	0.070691	-0.142953	0.062466	0.000477	-0.000230	0.000301	0.736386	0.000673	0.014186	0.009773	0.001449	-0.000121	0.003341	-0.000829	-4.393429	2.834801	220.171326	-0.908017	-7.543596	-0.157309	8.398630	6.277151	217.873367	0.758857	1.487511	0.137655	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
29	0.000030	-0.000024	0.002862	-0.005729	0.002865	-0.000134	-0.000100	-0.000123	0.002864	-0.005716	0.002842	-0.000063	-0.000222	0.000325	0.001920	0.005789	0.003978	0.003621	0.000000	0.000000	0.000000	0.001907	-0.003336	0.077009	-0.154296	0.083208	-0.046453	-0.045775	-0.056324	0.076413	-0.147004	0.075221	-0.027194	-0.000222	0.000324	0.736337	0.001920	0.003978	0.003622	0.001459	-0.000121	0.002557	-0.000167	-3.157187	3.331613	215.362961	-1.106196	-3.407901	0.079801	-2.876406	8.278075	219.671524	-0.713044	7.702985	0.778905	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
30	0.000061	-0.000020	0.003184	-0.006378	0.003190	-0.000108	0.000065	-0.000039	0.003181	-0.006368	0.003185	0.000121	-0.000217	0.000343	0.001444	0.004529	0.010090	0.000711	0.000000	0.000000	0.000000	0.007749	0.001001	0.080466	-0.162089	0.081062	0.006561	0.041364	0.021181	0.079393	-0.162962	0.085831	0.046148	-0.000217	0.000342	0.736285	0.001444	0.010090	0.000712	0.001465	-0.000125	0.001469	-0.000954	-4.659197	1.404502	216.504639	-1.153975	-11.366632	0.196499	5.289095	9.116912	227.755844	0.764539	3.418995	-0.204247	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
31	-0.000027	0.000016	0.003525	-0.007057	0.003473	-0.000091	-0.000029	0.000061	0.003527	-0.007066	0.003535	-0.000034	-0.000211	0.000356	0.001441	0.003373	0.006436	-0.005606	0.000000	0.000000	0.000000	-0.022013	0.009010	0.085235	-0.169865	0.070930	0.004392	-0.023494	0.024772	0.086427	-0.174427	0.087500	-0.038802	-0.000211	0.000355	0.736230	0.001441	0.006436	-0.005604	0.001467	-0.000132	0.000402	-0.001585	-5.433990	4.766302	210.160492	-2.334504	-8.285607	0.344263	10.621335	8.318950	217.245956	-1.075235	10.367059	0.090560	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
32	-0.000022	-0.000017	0.003898	-0.007794	0.003833	0.000064	-0.000040	0.000033	0.003899	-0.007787	0.003901	-0.000030	-0.000203	0.000367	0.001972	0.002742	0.006388	-0.006610	0.000000	0.000000	0.000000	0.001266	-0.008161	0.093102	-0.184129	0.089884	0.038599	-0.002803	-0.006795	0.092983	-0.180256	0.091434	0.001050	-0.000203	0.000366	0.736172	0.001972	0.006388	-0.006609	0.001460	-0.000136	-0.001620	-0.001066	-1.321335	7.861061	221.011917	-3.023265	-1.446542	0.795187	-5.140851	6.598961	224.153183	1.956221	0.470235	0.604473	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
33	0.000025	0.000021	0.004287	-0.008572	0.004279	-0.000070	0.000069	0.000034	0.004291	-0.008576	0.004264	-0.000055	-0.000194	0.000370	0.002330	0.000634	0.006353	-0.007327	0.000000	0.000000	0.000000	0.011806	0.009353	0.097394	-0.194696	0.111461	-0.033585	0.027251	0.000119	0.097871	-0.197351	0.090837	-0.006231	-0.000194	0.000368	0.736110	0.002330	0.006353	-0.007326	0.001456	-0.000139	-0.001157	-0.000762	-1.221026	7.936543	221.276581	-3.040064	-1.279735	0.806186	-5.525294	6.557010	224.321655	2.030159	0.228849	0.617008	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
34	0.000114	-0.000092	0.004698	-0.009401	0.004675	-0.000035	0.000021	-0.000011	0.004699	-0.009401	0.004696	0.000041	-0.000182	0.000369	0.002868	-0.000090	0.013410	-0.012287	0.000000	0.000000	0.000000	0.022173	-0.028102	0.102758	-0.207100	0.099182	0.008940	-0.011921	-0.011113	0.102162	-0.206187	0.107884	0.023956	-0.000182	0.000368	0.736045	0.002868	0.013410	-0.012286	0.001446	-0.000140	-0.002325	-0.000172	-1.889688	7.239769	215.273544	-2.959697	-6.267025	0.452791	-4.636014	9.718273	227.328064	-0.957089	0.562805	0.151067	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
35	-0.000090	0.000106	0.005136	-0.010274	0.005116	-0.000050	0.000042	0.000082	0.005130	-0.010276	0.005144	-0.000067	-0.000172	0.000366	0.002593	-0.000803	0.009654	-0.011776	0.000000	0.000000	0.000000	-0.051039	0.049559	0.109553	-0.218295	0.110150	-0.003765	0.005126	0.023272	0.107765	-0.218787	0.112057	-0.027003	-0.000172	0.000365	0.735976	0.002593	0.009654	-0.011774	0.001432	-0.000145	-0.003653	-0.001339	8.704606	6.314898	214.467804	-0.748671	-4.622403	0.020694	3.721380	1.640481	208.831909	-0.823906	5.156151	-0.332413	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
36	-0.000019	-0.000012	0.005603	-0.011196	0.005595	0.000068	0.000044	-0.000080	0.005598	-0.011188	0.005655	0.000037	-0.000158	0.000360	0.003452	-0.001483	0.007679	-0.005932	0.000000	0.000000	0.000000	0.017897	-0.029605	0.116587	-0.230405	0.119686	0.029364	0.000596	-0.040573	0.116825	-0.228000	0.127792	0.026049	-0.000158	0.000359	0.735903	0.003452	0.007679	-0.005930	0.001413	-0.000147	-0.004585	-0.000473	-0.390903	4.008614	215.631699	1.972656	-0.965939	-0.333955	-8.812208	7.252827	217.694168	0.168024	0.667072	-0.058748	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
37	-0.000021	0.000005	0.006081	-0.012154	0.006065	-0.000107	-0.000056	0.000106	0.006068	-0.012156	0.006107	0.000094	-0.000145	0.000353	0.003209	-0.001872	0.003500	0.011575	0.000000	0.000000	0.000000	-0.000489	0.004332	0.119567	-0.239696	0.117660	-0.043564	-0.024964	0.046533	0.117660	-0.241950	0.113010	0.014305	-0.000145	0.000351	0.735827	0.003209	0.003500	0.011576	0.001393	-0.000151	-0.005012	-0.000965	-0.564784	-1.335031	216.820221	5.054284	-2.586667	-0.202878	4.866133	1.378334	217.498550	6.176203	4.146581	-0.440548	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
38	0.000058	-0.000057	0.006589	-0.013180	0.006577	0.000139	0.000086	-0.000116	0.006600	-0.013175	0.006570	-0.000097	-0.000131	0.000348	0.003628	-0.001184	0.001254	0.025646	0.000000	0.000000	0.000000	0.019565	-0.015477	0.127077	-0.256469	0.127792	0.061445	0.035336	-0.055479	0.133038	-0.254737	0.115633	-0.047791	-0.000131	0.000346	0.735747	0.003628	0.001254	0.025648	0.001373	-0.000151	-0.005011	-0.000123	-2.719123	-0.588414	211.859558	6.222669	-9.192628	0.002315	-2.805658	0.394418	225.616089	5.863314	8.887845	-0.220824	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
