
0	0.06712001	-0.011239527	0.6351785	0	100	0.016722035	-0.079626374	-0.00584276	0.052442856	0.044452798	-0.02774845	
1	0.039341755	-0.0016786332	0.6796846	0	100	0.014451828	-0.07225098	-0.008603783	0.029859668	0.06038915	-0.036954284	
2	0.031784516	0.010157547	0.69663054	0	100	0.026494976	-0.0709058	-0.011553824	0.03598414	0.06849851	-0.028858505	
3	0.002026581	0.012032421	0.729608	0	100	0.002528865	-0.07845305	-0.010155305	0.0029866956	0.068182	-0.010891981	
4	-0.0035280588	0.012504498	0.739569	0	100	0.006673539	-0.07985895	-0.013951606	-0.0008948086	0.07801759	-0.010202662	
5	-0.0058361655	0.012706569	0.7502157	0	100	0.0070951404	-0.07704595	-0.0112291025	-0.00226799	0.07221517	-0.011653219	
6	-0.005673599	0.014856725	0.75301087	0	100	0.011505144	-0.07627651	-0.006009097	-0.005403113	0.079265766	-0.008544838	
7	-0.005942178	0.016194904	0.75076544	0	100	0.016288878	-0.06947396	0.004942905	-0.011283936	0.07175205	-0.011008864	
8	-0.0039269095	0.019279547	0.7508317	0	100	0.0045330683	-0.072815895	0.0074698757	-0.00815548	0.07642028	-0.011672544	
9	-0.003983194	0.018433094	0.75135696	0	100	0.0056837145	-0.07354142	0.0021177079	-0.0047743786	0.07718177	-0.0055242213	
10	0.0029953895	0.017721841	0.7478831	0	100	0.002498833	-0.07261799	0.0012912389	-0.0054523693	0.077420734	-0.008979509	
11	0.0063526696	0.013953733	0.7529177	0	100	0.0049483594	-0.071000986	-0.0052483105	-0.0035053045	0.08113389	-0.013618607	
12	0.0044565783	0.013156113	0.74422294	0	100	0.0066334796	-0.06834114	-0.009640852	-0.00092352496	0.07401359	-0.01298971	
13	-0.003937721	0.017898884	0.7457049	0	100	0.006346155	-0.074206896	-0.0027012606	0.009327481	0.06523538	-0.006072043	
14	0.0051642973	0.01803069	0.73895586	0	100	0.0105567165	-0.07621759	-0.0061984025	0.0020909435	0.06980958	-0.0024239686	
15	0.001623048	0.019064443	0.73347086	0	100	0.0138252	-0.07677407	-0.0070862877	0.0015659522	0.07530207	0.0004947575	
16	0.004399907	0.018010765	0.7349387	0	100	0.015687209	-0.076337606	-0.003476682	6.33025e-05	0.06344586	0.004375854	
17	0.015021122	0.018660128	0.73526615	0	100	0.0134727685	-0.0777021	-0.0037419512	-0.005258753	0.06297212	-0.002469444	
18	0.014411765	0.015486628	0.73853207	0	100	0.011463007	-0.07335978	-0.0029985474	0.006802164	0.055626962	-0.006552416	
19	0.01711216	0.026955517	0.73756796	0	100	0.010811247	-0.07572252	0.003230234	0.004651364	0.062313896	-0.008360026	
20	0.0085374005	0.02562271	0.7405338	0	100	0.016497051	-0.07713783	-0.0012001176	0.0070665595	0.06579341	-0.0069471113	
21	0.0072801546	0.028683295	0.7423522	0	100	0.02438879	-0.07224747	0.0013891779	-0.00184433	0.070560016	-0.0050016628	
22	0.010599398	0.030727757	0.7400455	0	100	0.025703449	-0.07643862	0.010080422	-0.00790415	0.06277633	-0.013719523	
