-4.63082E-08	9.20288E-12	0.736804798	0	-0.08	0	0	0.08	0	-1.47292E-11	-0.218344088	0.436688028	-0.21834394	1.47292E-11	-1.47292E-11	-0.218344088	0.436688028	-0.21834394	1.47292E-11	-1.02213E-08	-1.61438E-08	-2.39682E-08	-3.39423E-08	2.09633E-12	3.28529E-12	4.83944E-12	6.79935E-12	0.736824011	0.73682086	0.736816696	0.736811385	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-3.35506E-12	-5.25797E-12	-7.74537E-12	-1.08822E-11	-0.218205393	-0.218228144	-0.21825821	-0.218296547	0.436410754	0.436456237	0.436516344	0.436592986	-0.218205361	-0.218228093	-0.218258134	-0.218296439	3.35506E-12	5.25797E-12	7.74537E-12	1.08822E-11	-3.35506E-12	-5.25797E-12	-7.74537E-12	-1.08822E-11	-0.218205393	-0.218228144	-0.21825821	-0.218296547	0.436410754	0.436456237	0.436516344	0.436592986	-0.218205361	-0.218228093	-0.218258134	-0.218296439	3.35506E-12	5.25797E-12	7.74537E-12	1.08822E-11	0	0	0	1
-6.13019E-08	1.20853E-11	0.736796807	0	-0.08	0	0	0.08	0	-1.93427E-11	-0.218401742	0.436803287	-0.218401546	1.93427E-11	-1.93427E-11	-0.218401742	0.436803287	-0.218401546	1.93427E-11	-1.61438E-08	-2.39682E-08	-3.39423E-08	-4.63082E-08	3.28529E-12	4.83944E-12	6.79935E-12	9.20288E-12	0.73682086	0.736816696	0.736811385	0.736804798	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-5.25797E-12	-7.74537E-12	-1.08822E-11	-1.47292E-11	-0.218228144	-0.21825821	-0.218296547	-0.218344088	0.436456237	0.436516344	0.436592986	0.436688028	-0.218228093	-0.218258134	-0.218296439	-0.21834394	5.25797E-12	7.74537E-12	1.08822E-11	1.47292E-11	-5.25797E-12	-7.74537E-12	-1.08822E-11	-1.47292E-11	-0.218228144	-0.21825821	-0.218296547	-0.218344088	0.436456237	0.436516344	0.436592986	0.436688028	-0.218228093	-0.218258134	-0.218296439	-0.21834394	5.25797E-12	7.74537E-12	1.08822E-11	1.47292E-11	0	0	0	1
-7.91539E-08	1.5479E-11	0.73678729	0	-0.08	0	0	0.08	0	-2.47749E-11	-0.218470396	0.436940539	-0.218470143	2.47749E-11	-2.47749E-11	-0.218470396	0.436940539	-0.218470143	2.47749E-11	-2.39682E-08	-3.39423E-08	-4.63082E-08	-6.13019E-08	4.83944E-12	6.79935E-12	9.20288E-12	1.20853E-11	0.736816696	0.736811385	0.736804798	0.736796807	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-7.74537E-12	-1.08822E-11	-1.47292E-11	-1.93427E-11	-0.21825821	-0.218296547	-0.218344088	-0.218401742	0.436516344	0.436592986	0.436688028	0.436803287	-0.218258134	-0.218296439	-0.21834394	-0.218401546	7.74537E-12	1.08822E-11	1.47292E-11	1.93427E-11	-7.74537E-12	-1.08822E-11	-1.47292E-11	-1.93427E-11	-0.21825821	-0.218296547	-0.218344088	-0.218401742	0.436516344	0.436592986	0.436688028	0.436803287	-0.218258134	-0.218296439	-0.21834394	-0.218401546	7.74537E-12	1.08822E-11	1.47292E-11	1.93427E-11	0	0	0	1
-1.00089E-07	1.94143E-11	0.736776123	0	-0.08	0	0	0.08	0	-3.1074E-11	-0.218550914	0.437101507	-0.218550593	3.1074E-11	-3.1074E-11	-0.218550914	0.437101507	-0.218550593	3.1074E-11	-3.39423E-08	-4.63082E-08	-6.13019E-08	-7.91539E-08	6.79935E-12	9.20288E-12	1.20853E-11	1.5479E-11	0.736811385	0.736804798	0.736796807	0.73678729	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-1.08822E-11	-1.47292E-11	-1.93427E-11	-2.47749E-11	-0.218296547	-0.218344088	-0.218401742	-0.218470396	0.436592986	0.436688028	0.436803287	0.436940539	-0.218296439	-0.21834394	-0.218401546	-0.218470143	1.08822E-11	1.47292E-11	1.93427E-11	2.47749E-11	-1.08822E-11	-1.47292E-11	-1.93427E-11	-2.47749E-11	-0.218296547	-0.218344088	-0.218401742	-0.218470396	0.436592986	0.436688028	0.436803287	0.436940539	-0.218296439	-0.21834394	-0.218401546	-0.218470143	1.08822E-11	1.47292E-11	1.93427E-11	2.47749E-11	0	0	0	1
-1.24326E-07	2.39185E-11	0.736763191	0	-0.08	0	0	0.08	0	-3.82842E-11	-0.218644134	0.43728787	-0.218643736	3.82842E-11	-3.82842E-11	-0.218644134	0.43728787	-0.218643736	3.82842E-11	-4.63082E-08	-6.13019E-08	-7.91539E-08	-1.00089E-07	9.20288E-12	1.20853E-11	1.5479E-11	1.94143E-11	0.736804798	0.736796807	0.73678729	0.736776123	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-1.47292E-11	-1.93427E-11	-2.47749E-11	-3.1074E-11	-0.218344088	-0.218401742	-0.218470396	-0.218550914	0.436688028	0.436803287	0.436940539	0.437101507	-0.21834394	-0.218401546	-0.218470143	-0.218550593	1.47292E-11	1.93427E-11	2.47749E-11	3.1074E-11	-1.47292E-11	-1.93427E-11	-2.47749E-11	-3.1074E-11	-0.218344088	-0.218401742	-0.218470396	-0.218550914	0.436688028	0.436803287	0.436940539	0.437101507	-0.21834394	-0.218401546	-0.218470143	-0.218550593	1.47292E-11	1.93427E-11	2.47749E-11	3.1074E-11	0	0	0	1
-1.52079E-07	2.90169E-11	0.736748376	0	-0.08	0	0	0.08	0	-4.64458E-11	-0.218750873	0.43750126	-0.218750386	4.64458E-11	-4.64458E-11	-0.218750873	0.43750126	-0.218750386	4.64458E-11	-6.13019E-08	-7.91539E-08	-1.00089E-07	-1.24326E-07	1.20853E-11	1.5479E-11	1.94143E-11	2.39185E-11	0.736796807	0.73678729	0.736776123	0.736763191	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-1.93427E-11	-2.47749E-11	-3.1074E-11	-3.82842E-11	-0.218401742	-0.218470396	-0.218550914	-0.218644134	0.436803287	0.436940539	0.437101507	0.43728787	-0.218401546	-0.218470143	-0.218550593	-0.218643736	1.93427E-11	2.47749E-11	3.1074E-11	3.82842E-11	-1.93427E-11	-2.47749E-11	-3.1074E-11	-3.82842E-11	-0.218401742	-0.218470396	-0.218550914	-0.218644134	0.436803287	0.436940539	0.437101507	0.43728787	-0.218401546	-0.218470143	-0.218550593	-0.218643736	1.93427E-11	2.47749E-11	3.1074E-11	3.82842E-11	0	0	0	1
-1.83556E-07	3.47322E-11	0.736731566	0	-0.08	0	0	0.08	0	-5.55953E-11	-0.218871922	0.437743257	-0.218871335	5.55953E-11	-5.55953E-11	-0.218871922	0.437743257	-0.218871335	5.55953E-11	-7.91539E-08	-1.00089E-07	-1.24326E-07	-1.52079E-07	1.5479E-11	1.94143E-11	2.39185E-11	2.90169E-11	0.73678729	0.736776123	0.736763191	0.736748376	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-2.47749E-11	-3.1074E-11	-3.82842E-11	-4.64458E-11	-0.218470396	-0.218550914	-0.218644134	-0.218750873	0.436940539	0.437101507	0.43728787	0.43750126	-0.218470143	-0.218550593	-0.218643736	-0.218750386	2.47749E-11	3.1074E-11	3.82842E-11	4.64458E-11	-2.47749E-11	-3.1074E-11	-3.82842E-11	-4.64458E-11	-0.218470396	-0.218550914	-0.218644134	-0.218750873	0.436940539	0.437101507	0.43728787	0.43750126	-0.218470143	-0.218550593	-0.218643736	-0.218750386	2.47749E-11	3.1074E-11	3.82842E-11	4.64458E-11	0	0	0	1
-2.18958E-07	4.10847E-11	0.736712652	0	-0.08	0	0	0.08	0	-6.57657E-11	-0.219008048	0.438015396	-0.219007347	6.57657E-11	-6.57657E-11	-0.219008048	0.438015396	-0.219007347	6.57657E-11	-1.00089E-07	-1.24326E-07	-1.52079E-07	-1.83556E-07	1.94143E-11	2.39185E-11	2.90169E-11	3.47322E-11	0.736776123	0.736763191	0.736748376	0.736731566	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-3.1074E-11	-3.82842E-11	-4.64458E-11	-5.55953E-11	-0.218550914	-0.218644134	-0.218750873	-0.218871922	0.437101507	0.43728787	0.43750126	0.437743257	-0.218550593	-0.218643736	-0.218750386	-0.218871335	3.1074E-11	3.82842E-11	4.64458E-11	5.55953E-11	-3.1074E-11	-3.82842E-11	-4.64458E-11	-5.55953E-11	-0.218550914	-0.218644134	-0.218750873	-0.218871922	0.437101507	0.43728787	0.43750126	0.437743257	-0.218550593	-0.218643736	-0.218750386	-0.218871335	3.1074E-11	3.82842E-11	4.64458E-11	5.55953E-11	0	0	0	1
-2.58484E-07	4.80926E-11	0.736691526	0	-0.08	0	0	0.08	0	-7.69862E-11	-0.219159993	0.438319159	-0.219159166	7.69862E-11	-7.69862E-11	-0.219159993	0.438319159	-0.219159166	7.69862E-11	-1.24326E-07	-1.52079E-07	-1.83556E-07	-2.18958E-07	2.39185E-11	2.90169E-11	3.47322E-11	4.10847E-11	0.736763191	0.736748376	0.736731566	0.736712652	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-3.82842E-11	-4.64458E-11	-5.55953E-11	-6.57657E-11	-0.218644134	-0.218750873	-0.218871922	-0.219008048	0.43728787	0.43750126	0.437743257	0.438015396	-0.218643736	-0.218750386	-0.218871335	-0.219007347	3.82842E-11	4.64458E-11	5.55953E-11	6.57657E-11	-3.82842E-11	-4.64458E-11	-5.55953E-11	-6.57657E-11	-0.218644134	-0.218750873	-0.218871922	-0.219008048	0.43728787	0.43750126	0.437743257	0.438015396	-0.218643736	-0.218750386	-0.218871335	-0.219007347	3.82842E-11	4.64458E-11	5.55953E-11	6.57657E-11	0	0	0	1
-3.02324E-07	5.57719E-11	0.736668084	0	-0.08	0	0	0.08	0	-8.92825E-11	-0.219328474	0.43865598	-0.219327506	8.92825E-11	-8.92825E-11	-0.219328474	0.43865598	-0.219327506	8.92825E-11	-1.52079E-07	-1.83556E-07	-2.18958E-07	-2.58484E-07	2.90169E-11	3.47322E-11	4.10847E-11	4.80926E-11	0.736748376	0.736731566	0.736712652	0.736691526	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-4.64458E-11	-5.55953E-11	-6.57657E-11	-7.69862E-11	-0.218750873	-0.218871922	-0.219008048	-0.219159993	0.43750126	0.437743257	0.438015396	0.438319159	-0.218750386	-0.218871335	-0.219007347	-0.219159166	4.64458E-11	5.55953E-11	6.57657E-11	7.69862E-11	-4.64458E-11	-5.55953E-11	-6.57657E-11	-7.69862E-11	-0.218750873	-0.218871922	-0.219008048	-0.219159993	0.43750126	0.437743257	0.438015396	0.438319159	-0.218750386	-0.218871335	-0.219007347	-0.219159166	4.64458E-11	5.55953E-11	6.57657E-11	7.69862E-11	0	0	0	1
-3.50665E-07	6.41363E-11	0.736642225	0	-0.08	0	0	0.08	0	-1.02677E-10	-0.219514182	0.439027241	-0.219513059	1.02677E-10	-1.02677E-10	-0.219514182	0.439027241	-0.219513059	1.02677E-10	-1.83556E-07	-2.18958E-07	-2.58484E-07	-3.02324E-07	3.47322E-11	4.10847E-11	4.80926E-11	5.57719E-11	0.736731566	0.736712652	0.736691526	0.736668084	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-5.55953E-11	-6.57657E-11	-7.69862E-11	-8.92825E-11	-0.218871922	-0.219008048	-0.219159993	-0.219328474	0.437743257	0.438015396	0.438319159	0.43865598	-0.218871335	-0.219007347	-0.219159166	-0.219327506	5.55953E-11	6.57657E-11	7.69862E-11	8.92825E-11	-5.55953E-11	-6.57657E-11	-7.69862E-11	-8.92825E-11	-0.218871922	-0.219008048	-0.219159993	-0.219328474	0.437743257	0.438015396	0.438319159	0.43865598	-0.218871335	-0.219007347	-0.219159166	-0.219327506	5.55953E-11	6.57657E-11	7.69862E-11	8.92825E-11	0	0	0	1
-4.03688E-07	7.31976E-11	0.736613849	0	-0.08	0	0	0.08	0	-1.17189E-10	-0.219717784	0.439434275	-0.219716491	1.17189E-10	-1.17189E-10	-0.219717784	0.439434275	-0.219716491	1.17189E-10	-2.18958E-07	-2.58484E-07	-3.02324E-07	-3.50665E-07	4.10847E-11	4.80926E-11	5.57719E-11	6.41363E-11	0.736712652	0.736691526	0.736668084	0.736642225	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-6.57657E-11	-7.69862E-11	-8.92825E-11	-1.02677E-10	-0.219008048	-0.219159993	-0.219328474	-0.219514182	0.438015396	0.438319159	0.43865598	0.439027241	-0.219007347	-0.219159166	-0.219327506	-0.219513059	6.57657E-11	7.69862E-11	8.92825E-11	1.02677E-10	-6.57657E-11	-7.69862E-11	-8.92825E-11	-1.02677E-10	-0.219008048	-0.219159993	-0.219328474	-0.219514182	0.438015396	0.438319159	0.43865598	0.439027241	-0.219007347	-0.219159166	-0.219327506	-0.219513059	6.57657E-11	7.69862E-11	8.92825E-11	1.02677E-10	0	0	0	1
-4.61568E-07	8.29653E-11	0.736582861	0	-0.08	0	0	0.08	0	-1.32833E-10	-0.219939918	0.439878359	-0.21993844	1.32833E-10	-1.32833E-10	-0.219939918	0.439878359	-0.21993844	1.32833E-10	-2.58484E-07	-3.02324E-07	-3.50665E-07	-4.03688E-07	4.80926E-11	5.57719E-11	6.41363E-11	7.31976E-11	0.736691526	0.736668084	0.736642225	0.736613849	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-7.69862E-11	-8.92825E-11	-1.02677E-10	-1.17189E-10	-0.219159993	-0.219328474	-0.219514182	-0.219717784	0.438319159	0.43865598	0.439027241	0.439434275	-0.219159166	-0.219327506	-0.219513059	-0.219716491	7.69862E-11	8.92825E-11	1.02677E-10	1.17189E-10	-7.69862E-11	-8.92825E-11	-1.02677E-10	-1.17189E-10	-0.219159993	-0.219328474	-0.219514182	-0.219717784	0.438319159	0.43865598	0.439027241	0.439434275	-0.219159166	-0.219327506	-0.219513059	-0.219716491	7.69862E-11	8.92825E-11	1.02677E-10	1.17189E-10	0	0	0	1
-5.24476E-07	9.3447E-11	0.736549167	0	-0.08	0	0	0.08	0	-1.49623E-10	-0.2201812	0.44036072	-0.22017952	1.49623E-10	-1.49623E-10	-0.2201812	0.44036072	-0.22017952	1.49623E-10	-3.02324E-07	-3.50665E-07	-4.03688E-07	-4.61568E-07	5.57719E-11	6.41363E-11	7.31976E-11	8.29653E-11	0.736668084	0.736642225	0.736613849	0.736582861	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-8.92825E-11	-1.02677E-10	-1.17189E-10	-1.32833E-10	-0.219328474	-0.219514182	-0.219717784	-0.219939918	0.43865598	0.439027241	0.439434275	0.439878359	-0.219327506	-0.219513059	-0.219716491	-0.21993844	8.92825E-11	1.02677E-10	1.17189E-10	1.32833E-10	-8.92825E-11	-1.02677E-10	-1.17189E-10	-1.32833E-10	-0.219328474	-0.219514182	-0.219717784	-0.219939918	0.43865598	0.439027241	0.439434275	0.439878359	-0.219327506	-0.219513059	-0.219716491	-0.21993844	8.92825E-11	1.02677E-10	1.17189E-10	1.32833E-10	0	0	0	1
-5.92578E-07	1.04649E-10	0.736512676	0	-0.08	0	0	0.08	0	-1.67568E-10	-0.220442216	0.440882535	-0.220440318	1.67568E-10	-1.67568E-10	-0.220442216	0.440882535	-0.220440318	1.67568E-10	-3.50665E-07	-4.03688E-07	-4.61568E-07	-5.24476E-07	6.41363E-11	7.31976E-11	8.29653E-11	9.3447E-11	0.736642225	0.736613849	0.736582861	0.736549167	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-1.02677E-10	-1.17189E-10	-1.32833E-10	-1.49623E-10	-0.219514182	-0.219717784	-0.219939918	-0.2201812	0.439027241	0.439434275	0.439878359	0.44036072	-0.219513059	-0.219716491	-0.21993844	-0.22017952	1.02677E-10	1.17189E-10	1.32833E-10	1.49623E-10	-1.02677E-10	-1.17189E-10	-1.32833E-10	-1.49623E-10	-0.219514182	-0.219717784	-0.219939918	-0.2201812	0.439027241	0.439434275	0.439878359	0.44036072	-0.219513059	-0.219716491	-0.21993844	-0.22017952	1.02677E-10	1.17189E-10	1.32833E-10	1.49623E-10	0	0	0	1
-6.66032E-07	1.16574E-10	0.736473301	0	-0.08	0	0	0.08	0	-1.86675E-10	-0.220723528	0.441444922	-0.220721394	1.86675E-10	-1.86675E-10	-0.220723528	0.441444922	-0.220721394	1.86675E-10	-4.03688E-07	-4.61568E-07	-5.24476E-07	-5.92578E-07	7.31976E-11	8.29653E-11	9.3447E-11	1.04649E-10	0.736613849	0.736582861	0.736549167	0.736512676	0	0	0	0	-0.08	-0.08	-0.08	-0.08	0	0	0	0	0	0	0	0	0.08	0.08	0.08	0.08	0	0	0	0	-1.17189E-10	-1.32833E-10	-1.49623E-10	-1.67568E-10	-0.219717784	-0.219939918	-0.2201812	-0.220442216	0.439434275	0.439878359	0.44036072	0.440882535	-0.219716491	-0.21993844	-0.22017952	-0.220440318	1.17189E-10	1.32833E-10	1.49623E-10	1.67568E-10	-1.17189E-10	-1.32833E-10	-1.49623E-10	-1.67568E-10	-0.219717784	-0.219939918	-0.2201812	-0.220442216	0.439434275	0.439878359	0.44036072	0.440882535	-0.219716491	-0.21993844	-0.22017952	-0.220440318	1.17189E-10	1.32833E-10	1.49623E-10	1.67568E-10	0	0	0	1
