0.000000	0.000000	-0.000000	0.000000	0.736829	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	0.000000	0.736829	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736829	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736829	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736829	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736828	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736826	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736824	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736821	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736817	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736811	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736805	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736797	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736787	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736776	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736763	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736748	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736732	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736713	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736692	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736668	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736642	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736614	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000000	0.736583	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736549	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736513	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736473	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736431	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736386	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736337	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736285	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736230	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736172	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736110	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000001	0.736045	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000002	0.735976	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000002	0.735903	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000002	0.735827	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
0.000000	0.000000	-0.000000	-0.000002	0.735747	0.080000	0.000000	0.112000	-0.080000	0.000000	0.112000
