
0	1.7e-05	2.1e-05	-4.8e-05	-3.7e-05	0.000131	-4.3e-05	-4.5e-05	6.8e-05	3e-05	-0.000162	0.0	0.0	0.0	-0.000254	0.0	0.0	0.0	3.6e-05	0.0	0.0	0.0	0.736829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7e-05	0.0	0.0	0.0	2.1e-05	0.0	0.0	0.0	-4.8e-05	0.0	0.0	0.0	-3.7e-05	0.0	0.0	0.0	0.000131	0.0	0.0	0.0	-4.3e-05	0.0	0.0	0.0	-4.5e-05	0.0	0.0	0.0	6.8e-05	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	-0.000162	0.0	0.0	0.0	1.0
1	4e-05	-1e-05	3.8e-05	-5.4e-05	0.000251	0.000122	6.8e-05	4.1e-05	-1.9e-05	2.4e-05	0.0	0.0	-0.000254	-0.000446	0.0	0.0	3.6e-05	7.6e-05	0.0	0.0	0.736829	0.736829	0.0	0.0	0.0	0.0	0.0	0.0	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.0	0.0	0.0	0.0	0.0	0.0	1.7e-05	4e-05	0.0	0.0	2.1e-05	-1e-05	0.0	0.0	-4.8e-05	3.8e-05	0.0	0.0	-3.7e-05	-5.4e-05	0.0	0.0	0.000131	0.000251	0.0	0.0	-4.3e-05	0.000122	0.0	0.0	-4.5e-05	6.8e-05	0.0	0.0	6.8e-05	4.1e-05	0.0	0.0	3e-05	-1.9e-05	0.0	0.0	-0.000162	2.4e-05	0.0	0.0	0.0	1.0
2	5.2e-05	1.5e-05	-2.8e-05	5.7e-05	-0.000177	1.4e-05	-5.6e-05	-2.7e-05	-1.9e-05	4.2e-05	0.0	-0.000254	-0.000446	-0.000584	0.0	3.6e-05	7.6e-05	0.000114	0.0	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.0	0.0	0.0	0.0	0.0	1.7e-05	4e-05	5.2e-05	0.0	2.1e-05	-1e-05	1.5e-05	0.0	-4.8e-05	3.8e-05	-2.8e-05	0.0	-3.7e-05	-5.4e-05	5.7e-05	0.0	0.000131	0.000251	-0.000177	0.0	-4.3e-05	0.000122	1.4e-05	0.0	-4.5e-05	6.8e-05	-5.6e-05	0.0	6.8e-05	4.1e-05	-2.7e-05	0.0	3e-05	-1.9e-05	-1.9e-05	0.0	-0.000162	2.4e-05	4.2e-05	0.0	0.0	0.0	1.0
3	-3.7e-05	-1.8e-05	8e-06	-6.4e-05	0.000221	-1e-05	6e-06	-3.6e-05	-3.9e-05	-8.1e-05	-0.000254	-0.000446	-0.000584	-0.000677	3.6e-05	7.6e-05	0.000114	0.000149	0.736829	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	1.7e-05	4e-05	5.2e-05	-3.7e-05	2.1e-05	-1e-05	1.5e-05	-1.8e-05	-4.8e-05	3.8e-05	-2.8e-05	8e-06	-3.7e-05	-5.4e-05	5.7e-05	-6.4e-05	0.000131	0.000251	-0.000177	0.000221	-4.3e-05	0.000122	1.4e-05	-1e-05	-4.5e-05	6.8e-05	-5.6e-05	6e-06	6.8e-05	4.1e-05	-2.7e-05	-3.6e-05	3e-05	-1.9e-05	-1.9e-05	-3.9e-05	-0.000162	2.4e-05	4.2e-05	-8.1e-05	0.0	0.0	0.0	1.0
4	7.5e-05	1.3e-05	-2.3e-05	5.9e-05	-0.000179	9.8e-05	9e-06	2.2e-05	2.5e-05	-7.6e-05	-0.000446	-0.000584	-0.000677	-0.000739	7.6e-05	0.000114	0.000149	0.000179	0.736829	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	4e-05	5.2e-05	-3.7e-05	7.5e-05	-1e-05	1.5e-05	-1.8e-05	1.3e-05	3.8e-05	-2.8e-05	8e-06	-2.3e-05	-5.4e-05	5.7e-05	-6.4e-05	5.9e-05	0.000251	-0.000177	0.000221	-0.000179	0.000122	1.4e-05	-1e-05	9.8e-05	6.8e-05	-5.6e-05	6e-06	9e-06	4.1e-05	-2.7e-05	-3.6e-05	2.2e-05	-1.9e-05	-1.9e-05	-3.9e-05	2.5e-05	2.4e-05	4.2e-05	-8.1e-05	-7.6e-05	0.0	0.0	0.0	1.0
5	-0.000122	-2.2e-05	2.1e-05	4.6e-05	9e-05	-5.4e-05	9e-06	-2.8e-05	-3e-05	0.00014	-0.000584	-0.000677	-0.000739	-0.000777	0.000114	0.000149	0.000179	0.000207	0.736829	0.736829	0.736829	0.736828	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	5.2e-05	-3.7e-05	7.5e-05	-0.000122	1.5e-05	-1.8e-05	1.3e-05	-2.2e-05	-2.8e-05	8e-06	-2.3e-05	2.1e-05	5.7e-05	-6.4e-05	5.9e-05	4.6e-05	-0.000177	0.000221	-0.000179	9e-05	1.4e-05	-1e-05	9.8e-05	-5.4e-05	-5.6e-05	6e-06	9e-06	9e-06	-2.7e-05	-3.6e-05	2.2e-05	-2.8e-05	-1.9e-05	-3.9e-05	2.5e-05	-3e-05	4.2e-05	-8.1e-05	-7.6e-05	0.00014	0.0	0.0	0.0	1.0
6	-2.4e-05	2.4e-05	-2.8e-05	7e-05	-2.6e-05	0.000144	-1.9e-05	-3.1e-05	1.3e-05	-6.5e-05	-0.000677	-0.000739	-0.000777	-0.000793	0.000149	0.000179	0.000207	0.000235	0.736829	0.736829	0.736828	0.736826	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	-3.7e-05	7.5e-05	-0.000122	-2.4e-05	-1.8e-05	1.3e-05	-2.2e-05	2.4e-05	8e-06	-2.3e-05	2.1e-05	-2.8e-05	-6.4e-05	5.9e-05	4.6e-05	7e-05	0.000221	-0.000179	9e-05	-2.6e-05	-1e-05	9.8e-05	-5.4e-05	0.000144	6e-06	9e-06	9e-06	-1.9e-05	-3.6e-05	2.2e-05	-2.8e-05	-3.1e-05	-3.9e-05	2.5e-05	-3e-05	1.3e-05	-8.1e-05	-7.6e-05	0.00014	-6.5e-05	0.0	0.0	0.0	1.0
7	2.8e-05	1.6e-05	-3.6e-05	-1.3e-05	5.9e-05	-0.000205	3e-05	-4.5e-05	3.5e-05	7e-06	-0.000739	-0.000777	-0.000793	-0.000797	0.000179	0.000207	0.000235	0.000265	0.736829	0.736828	0.736826	0.736824	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	7.5e-05	-0.000122	-2.4e-05	2.8e-05	1.3e-05	-2.2e-05	2.4e-05	1.6e-05	-2.3e-05	2.1e-05	-2.8e-05	-3.6e-05	5.9e-05	4.6e-05	7e-05	-1.3e-05	-0.000179	9e-05	-2.6e-05	5.9e-05	9.8e-05	-5.4e-05	0.000144	-0.000205	9e-06	9e-06	-1.9e-05	3e-05	2.2e-05	-2.8e-05	-3.1e-05	-4.5e-05	2.5e-05	-3e-05	1.3e-05	3.5e-05	-7.6e-05	0.00014	-6.5e-05	7e-06	0.0	0.0	0.0	1.0
8	-3.6e-05	2.1e-05	-2e-05	7.8e-05	-3.5e-05	0.000131	5.1e-05	-5.6e-05	-3.6e-05	-5.9e-05	-0.000777	-0.000793	-0.000797	-0.000793	0.000207	0.000235	0.000265	0.000298	0.736828	0.736826	0.736824	0.736821	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	-0.000122	-2.4e-05	2.8e-05	-3.6e-05	-2.2e-05	2.4e-05	1.6e-05	2.1e-05	2.1e-05	-2.8e-05	-3.6e-05	-2e-05	4.6e-05	7e-05	-1.3e-05	7.8e-05	9e-05	-2.6e-05	5.9e-05	-3.5e-05	-5.4e-05	0.000144	-0.000205	0.000131	9e-06	-1.9e-05	3e-05	5.1e-05	-2.8e-05	-3.1e-05	-4.5e-05	-5.6e-05	-3e-05	1.3e-05	3.5e-05	-3.6e-05	0.00014	-6.5e-05	7e-06	-5.9e-05	0.0	0.0	0.0	1.0
9	-0.000101	3.7e-05	-7.3e-05	2.4e-05	0.000177	5.1e-05	5.5e-05	-7.5e-05	4.9e-05	0.000123	-0.000793	-0.000797	-0.000793	-0.000779	0.000235	0.000265	0.000298	0.000326	0.736826	0.736824	0.736821	0.736817	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	-2.4e-05	2.8e-05	-3.6e-05	-0.000101	2.4e-05	1.6e-05	2.1e-05	3.7e-05	-2.8e-05	-3.6e-05	-2e-05	-7.3e-05	7e-05	-1.3e-05	7.8e-05	2.4e-05	-2.6e-05	5.9e-05	-3.5e-05	0.000177	0.000144	-0.000205	0.000131	5.1e-05	-1.9e-05	3e-05	5.1e-05	5.5e-05	-3.1e-05	-4.5e-05	-5.6e-05	-7.5e-05	1.3e-05	3.5e-05	-3.6e-05	4.9e-05	-6.5e-05	7e-06	-5.9e-05	0.000123	0.0	0.0	0.0	1.0
10	0.000119	5.9e-05	-0.000123	3.1e-05	-0.000227	3.4e-05	2.4e-05	-0.000139	9.3e-05	0.000176	-0.000797	-0.000793	-0.000779	-0.000761	0.000265	0.000298	0.000326	0.000351	0.736824	0.736821	0.736817	0.736811	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.0	0.0	0.0	0.0	2.8e-05	-3.6e-05	-0.000101	0.000119	1.6e-05	2.1e-05	3.7e-05	5.9e-05	-3.6e-05	-2e-05	-7.3e-05	-0.000123	-1.3e-05	7.8e-05	2.4e-05	3.1e-05	5.9e-05	-3.5e-05	0.000177	-0.000227	-0.000205	0.000131	5.1e-05	3.4e-05	3e-05	5.1e-05	5.5e-05	2.4e-05	-4.5e-05	-5.6e-05	-7.5e-05	-0.000139	3.5e-05	-3.6e-05	4.9e-05	9.3e-05	7e-06	-5.9e-05	0.000123	0.000176	0.0	0.0	0.0	1.0
