
0	0.000102	-0.000042	0.000015	0.000018	-0.000023	-0.000086	-0.000145	-0.000052	0.000023	0.000021	0.000041	-0.000003	-0.000033	-0.000284	-0.008293	-0.070790	-0.007162	-0.009044	1069547520.000000	0.000000	0.000000	0.039407	-0.018114	-0.001311	0.009583	-0.021330	-0.003030	-0.009574	-0.029403	0.007719	0.000477	-0.014067	0.015357	-0.000033	-0.000284	0.736829	-0.008293	-0.007162	-0.009044	0.000405	-0.000047	0.101301	-0.011847	-8.635185	8.047886	220.160828	-6.909759	0.505267	0.648643	1.193642	3.641237	226.031158	1.213476	4.585087	0.915383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	-0.000026	-0.000037	0.000016	0.000010	-0.000053	-0.000060	-0.000023	0.000056	0.000006	0.000034	-0.000033	-0.000036	-0.000015	-0.000272	-0.003751	-0.067919	-0.008100	0.006215	1069547520.000000	0.000000	0.000000	-0.022087	0.010845	0.007593	0.006669	-0.009326	-0.024976	0.013876	0.045711	-0.002146	0.017055	-0.014733	-0.030957	-0.000015	-0.000272	0.736829	-0.003751	-0.008100	0.006215	0.000389	-0.000021	0.097180	-0.005359	7.991251	0.550300	220.916428	3.225318	-1.921242	-0.064383	12.407290	-2.254812	214.954468	1.425968	8.071041	-0.198781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	-0.000052	-0.000171	-0.000018	-0.000015	0.000061	-0.000071	-0.000071	-0.000030	-0.000017	0.000020	-0.000024	0.000178	-0.000011	-0.000261	-0.002715	-0.065095	-0.001454	0.017634	1069547520.000000	0.000000	0.000000	-0.022476	-0.065890	-0.010634	-0.007284	0.005007	0.006987	-0.028630	-0.027390	-0.007824	0.009078	0.001992	0.070861	-0.000011	-0.000261	0.736829	-0.002715	-0.001454	0.017634	0.000373	-0.000016	0.093127	-0.003879	-8.751824	-6.354712	222.293732	10.988684	1.871372	1.003478	2.546615	0.105674	224.838821	2.132718	-0.585976	-0.656007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000091	0.000080	-0.000016	0.000025	0.000079	-0.000118	-0.000099	-0.000122	0.000021	-0.000027	-0.000045	-0.000248	-0.000025	-0.000273	-0.006133	-0.068144	0.015021	0.015203	1069547520.000000	0.000000	0.000000	0.001431	0.034228	-0.007637	0.013724	0.045671	-0.069985	0.006061	-0.010952	0.008428	-0.012566	0.001074	-0.098842	-0.000025	-0.000273	0.736829	-0.006133	0.015021	0.015203	0.000390	-0.000035	0.097504	-0.008762	-10.952757	-5.306748	230.492538	3.325063	-11.293407	0.040719	3.226709	0.280863	204.500854	7.622423	-0.069156	-0.791479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	-0.000124	-0.000163	-0.000024	-0.000018	-0.000021	0.000129	-0.000085	0.000065	0.000049	-0.000037	-0.000042	-0.000285	-0.000031	-0.000260	-0.007640	-0.064940	-0.012892	0.006315	1069547520.000000	0.000000	0.000000	-0.012447	-0.074837	-0.001854	-0.006327	-0.027338	0.025392	-0.046836	0.019714	0.025230	-0.018595	0.005228	-0.120010	-0.000031	-0.000260	0.736829	-0.007640	-0.012892	0.006315	0.000372	-0.000044	0.092906	-0.010914	-1.467622	-0.154290	223.722733	1.115509	0.897444	1.152526	-7.041863	-2.475366	213.905151	3.879038	8.659954	-0.492779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000077	-0.000099	0.000005	-0.000016	0.000026	0.000120	-0.000028	0.000092	-0.000029	0.000030	0.000032	-0.000016	-0.000024	-0.000257	-0.006033	-0.064216	-0.003847	0.007147	1069547520.000000	0.000000	0.000000	0.008821	-0.030509	0.003668	-0.008067	0.019711	0.057977	0.008816	0.030904	-0.011223	0.012065	-0.009418	-0.012658	-0.000024	-0.000257	0.736829	-0.006033	-0.003847	0.007147	0.000367	-0.000034	0.091867	-0.008619	11.747435	5.901073	216.946136	-2.159903	-2.770563	0.749835	6.247243	-1.406017	218.145676	8.160202	5.631189	-1.011355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000063	-0.000075	0.000022	0.000028	-0.000059	-0.000103	-0.000045	-0.000063	-0.000018	-0.000027	0.000109	0.000140	-0.000026	-0.000256	-0.006570	-0.063943	-0.013308	0.007227	1069547520.000000	0.000000	0.000000	0.007391	-0.039043	0.011652	0.013689	-0.008618	-0.015575	0.009932	-0.044359	-0.005771	-0.012596	0.018120	0.079363	-0.000026	-0.000256	0.736829	-0.006570	-0.013308	0.007227	0.000366	-0.000038	0.091475	-0.009386	-0.879459	0.734883	229.286911	-1.412942	1.928479	-0.035202	19.771456	-2.329496	204.743805	7.214594	9.466120	-0.928202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000095	-0.000027	0.000010	-0.000012	0.000147	0.000051	-0.000129	-0.000165	-0.000055	0.000067	-0.000058	-0.000176	-0.000022	-0.000249	-0.005463	-0.062044	-0.004164	0.029127	1069547520.000000	0.000000	0.000000	0.002861	-0.021604	0.005163	-0.006322	0.043629	0.024876	-0.017649	-0.085903	-0.024064	0.030909	0.006044	-0.093716	-0.000022	-0.000249	0.736829	-0.005463	-0.004164	0.029127	0.000355	-0.000031	0.088750	-0.007805	-8.641025	-4.503485	243.203018	10.482909	-4.608001	0.675324	-6.392798	-9.074319	220.228317	11.400587	12.745161	-0.725006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	-0.000074	-0.000217	0.000015	-0.000034	0.000099	0.000078	0.000019	0.000073	0.000032	-0.000045	0.000096	-0.000106	-0.000023	-0.000282	-0.005642	-0.070351	0.014058	0.016763	1069547520.000000	0.000000	0.000000	-0.054696	-0.115556	0.007273	-0.015328	-0.010729	0.041376	0.001311	-0.013709	0.012763	-0.008890	0.000596	-0.050026	-0.000023	-0.000282	0.736829	-0.005642	0.014058	0.016763	0.000403	-0.000032	0.100671	-0.008060	-12.518726	-8.299062	222.611328	7.018709	-8.159886	0.596837	-2.173805	-1.585652	220.414108	4.815741	-0.667806	0.295805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000060	0.000132	0.000022	-0.000022	0.000102	-0.000069	-0.000123	-0.000135	-0.000015	-0.000010	-0.000065	-0.000112	-0.000015	-0.000276	-0.003797	-0.068999	0.000159	0.015419	1069547520.000000	0.000000	0.000000	0.001311	0.054169	0.008913	-0.011245	0.015736	-0.023582	-0.049246	-0.064258	0.000384	-0.010015	-0.024250	-0.038195	-0.000015	-0.000276	0.736829	-0.003797	0.000159	0.015419	0.000395	-0.000022	0.098730	-0.005424	9.542465	-0.211873	226.649994	2.131154	-10.026426	-0.246449	1.865466	1.584202	225.640350	9.816978	9.082045	0.282728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000064	-0.000154	-0.000011	-0.000038	0.000020	0.000044	0.000109	0.000187	-0.000049	-0.000064	0.000071	0.000053	-0.000026	-0.000268	-0.006454	-0.066970	-0.015679	-0.001872	1069547520.000000	0.000000	0.000000	0.001073	-0.032803	0.000732	-0.020814	-0.012994	0.035856	0.005126	0.088741	-0.004072	-0.024524	-0.006795	-0.013471	-0.000026	-0.000268	0.736829	-0.006454	-0.015679	-0.001872	0.000383	-0.000037	0.095818	-0.009221	17.831203	-0.513357	231.584213	-1.574168	2.016278	-0.026051	13.278597	4.345031	238.502472	0.472056	14.862185	-1.479577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	0.000024	0.000071	-0.000003	0.000033	0.000085	0.000065	0.000071	0.000188	-0.000048	-0.000042	-0.000034	0.000086	-0.000037	-0.000264	-0.009255	-0.065997	-0.010865	-0.000709	1069547520.000000	0.000000	0.000000	-0.014424	0.016332	0.003265	0.006795	0.005841	0.020280	0.058625	0.102828	-0.021435	-0.000899	-0.020851	0.014544	-0.000037	-0.000264	0.736829	-0.009255	-0.010865	-0.000709	0.000378	-0.000053	0.094421	-0.013222	1.184586	-2.090236	212.801300	0.733327	-0.751182	1.155784	13.867863	-2.044000	206.940277	-1.037012	10.990858	-0.521810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	-0.000048	0.000077	0.000009	-0.000041	0.000045	-0.000067	-0.000037	0.000029	-0.000024	-0.000008	0.000079	0.000075	-0.000014	-0.000256	-0.003396	-0.063872	0.014762	0.018397	1069547520.000000	0.000000	0.000000	-0.025823	0.042698	0.007354	-0.018692	0.023300	-0.041209	-0.001588	-0.001431	-0.013123	-0.013568	0.028214	0.033500	-0.000014	-0.000256	0.736829	-0.003396	0.014762	0.018397	0.000365	-0.000019	0.091373	-0.004851	0.994490	-0.238635	219.826523	8.130707	-5.888935	0.220213	-6.944604	1.875056	226.902481	5.070354	-5.414562	0.206101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0	-0.000103	0.000026	-0.000015	-0.000045	0.000053	0.000044	0.000067	-0.000023	0.000047	0.000031	0.000041	0.000126	0.000014	-0.000264	0.003386	-0.065926	0.016758	0.009868	1069547520.000000	0.000000	0.000000	0.002264	-0.043988	-0.008559	-0.017315	0.023080	-0.000358	0.027555	-0.020409	0.020226	0.014866	-0.005126	0.009894	0.000014	-0.000264	0.736829	0.003386	0.016758	0.009868	0.000377	0.000019	0.094319	0.004837	-8.265012	3.299446	224.957718	1.384387	-6.514902	0.253543	-2.889227	-2.488637	211.381104	6.199790	-7.953846	0.381814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
