
0.000189	1.6e-05	-2.4e-05	-3.6e-05	0.000158	0.000135	3.2e-05	3.1e-05	-2e-05	3.3e-05	0.0	0.0	-0.000261	-0.000455	0.0	0.0	2.3e-05	4.6e-05	0.0	0.0	0.736829	0.736829	0.0	0.0	0.0	0.0	0.0	0.0	-0.08	-0.08	0.0	0.0	0.112	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.0	0.0	0.112	0.112	0.0	0.0	0.000102	0.000189	0.0	0.0	-3.1e-05	1.6e-05	0.0	0.0	-1.9e-05	-2.4e-05	0.0	0.0	6.8e-05	-3.6e-05	0.0	0.0	-8.4e-05	0.000158	0.0	0.0	-0.000179	0.000135	0.0	0.0	2.8e-05	3.2e-05	0.0	0.0	-4e-05	3.1e-05	0.0	0.0	7.9e-05	-2e-05	0.0	0.0	0.000137	3.3e-05	0.0	0.0	0.0	1.0
-3e-05	-1.5e-05	3e-05	-5.7e-05	-0.000126	-0.00014	-2.9e-05	-2.7e-05	9e-06	2.8e-05	0.0	-0.000261	-0.000455	-0.000591	0.0	2.3e-05	4.6e-05	6.6e-05	0.0	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	0.0	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.0	0.112	0.112	0.112	0.0	0.000102	0.000189	-3e-05	0.0	-3.1e-05	1.6e-05	-1.5e-05	0.0	-1.9e-05	-2.4e-05	3e-05	0.0	6.8e-05	-3.6e-05	-5.7e-05	0.0	-8.4e-05	0.000158	-0.000126	0.0	-0.000179	0.000135	-0.00014	0.0	2.8e-05	3.2e-05	-2.9e-05	0.0	-4e-05	3.1e-05	-2.7e-05	0.0	7.9e-05	-2e-05	9e-06	0.0	0.000137	3.3e-05	2.8e-05	0.0	0.0	0.0	1.0
1.6e-05	1.7e-05	-3.2e-05	6e-05	0.000102	8e-05	9e-06	2.1e-05	-3.7e-05	-0.000119	-0.000261	-0.000455	-0.000591	-0.000692	2.3e-05	4.6e-05	6.6e-05	8.9e-05	0.736829	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	0.000102	0.000189	-3e-05	1.6e-05	-3.1e-05	1.6e-05	-1.5e-05	1.7e-05	-1.9e-05	-2.4e-05	3e-05	-3.2e-05	6.8e-05	-3.6e-05	-5.7e-05	6e-05	-8.4e-05	0.000158	-0.000126	0.000102	-0.000179	0.000135	-0.00014	8e-05	2.8e-05	3.2e-05	-2.9e-05	9e-06	-4e-05	3.1e-05	-2.7e-05	2.1e-05	7.9e-05	-2e-05	9e-06	-3.7e-05	0.000137	3.3e-05	2.8e-05	-0.000119	0.0	0.0	0.0	1.0
-4.2e-05	-7e-06	2.2e-05	0.0001	-6.8e-05	4.4e-05	1.4e-05	-3.3e-05	4.4e-05	-1.4e-05	-0.000455	-0.000591	-0.000692	-0.000763	4.6e-05	6.6e-05	8.9e-05	0.000113	0.736829	0.736829	0.736829	0.736829	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	0.000189	-3e-05	1.6e-05	-4.2e-05	1.6e-05	-1.5e-05	1.7e-05	-7e-06	-2.4e-05	3e-05	-3.2e-05	2.2e-05	-3.6e-05	-5.7e-05	6e-05	0.0001	0.000158	-0.000126	0.000102	-6.8e-05	0.000135	-0.00014	8e-05	4.4e-05	3.2e-05	-2.9e-05	9e-06	1.4e-05	3.1e-05	-2.7e-05	2.1e-05	-3.3e-05	-2e-05	9e-06	-3.7e-05	4.4e-05	3.3e-05	2.8e-05	-0.000119	-1.4e-05	0.0	0.0	0.0	1.0
6.2e-05	-1e-05	-2.4e-05	-5.5e-05	-3.9e-05	2.7e-05	-2e-05	-2e-05	-4.7e-05	-8.9e-05	-0.000591	-0.000692	-0.000763	-0.000803	6.6e-05	8.9e-05	0.000113	0.000137	0.736829	0.736829	0.736829	0.736828	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-3e-05	1.6e-05	-4.2e-05	6.2e-05	-1.5e-05	1.7e-05	-7e-06	-1e-05	3e-05	-3.2e-05	2.2e-05	-2.4e-05	-5.7e-05	6e-05	0.0001	-5.5e-05	-0.000126	0.000102	-6.8e-05	-3.9e-05	-0.00014	8e-05	4.4e-05	2.7e-05	-2.9e-05	9e-06	1.4e-05	-2e-05	-2.7e-05	2.1e-05	-3.3e-05	-2e-05	9e-06	-3.7e-05	4.4e-05	-4.7e-05	2.8e-05	-0.000119	-1.4e-05	-8.9e-05	0.0	0.0	0.0	1.0
-3.1e-05	2.9e-05	3.1e-05	3.1e-05	1.8e-05	-2.1e-05	3.4e-05	-1e-05	2.6e-05	1.7e-05	-0.000692	-0.000763	-0.000803	-0.000829	8.9e-05	0.000113	0.000137	0.000163	0.736829	0.736829	0.736828	0.736826	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	1.6e-05	-4.2e-05	6.2e-05	-3.1e-05	1.7e-05	-7e-06	-1e-05	2.9e-05	-3.2e-05	2.2e-05	-2.4e-05	3.1e-05	6e-05	0.0001	-5.5e-05	3.1e-05	0.000102	-6.8e-05	-3.9e-05	1.8e-05	8e-05	4.4e-05	2.7e-05	-2.1e-05	9e-06	1.4e-05	-2e-05	3.4e-05	2.1e-05	-3.3e-05	-2e-05	-1e-05	-3.7e-05	4.4e-05	-4.7e-05	2.6e-05	-0.000119	-1.4e-05	-8.9e-05	1.7e-05	0.0	0.0	0.0	1.0
4.8e-05	-2.1e-05	-5.9e-05	-2.6e-05	-4.6e-05	8.1e-05	3.3e-05	-3.4e-05	3.8e-05	4.5e-05	-0.000763	-0.000803	-0.000829	-0.00084	0.000113	0.000137	0.000163	0.000187	0.736829	0.736828	0.736826	0.736824	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-4.2e-05	6.2e-05	-3.1e-05	4.8e-05	-7e-06	-1e-05	2.9e-05	-2.1e-05	2.2e-05	-2.4e-05	3.1e-05	-5.9e-05	0.0001	-5.5e-05	3.1e-05	-2.6e-05	-6.8e-05	-3.9e-05	1.8e-05	-4.6e-05	4.4e-05	2.7e-05	-2.1e-05	8.1e-05	1.4e-05	-2e-05	3.4e-05	3.3e-05	-3.3e-05	-2e-05	-1e-05	-3.4e-05	4.4e-05	-4.7e-05	2.6e-05	3.8e-05	-1.4e-05	-8.9e-05	1.7e-05	4.5e-05	0.0	0.0	0.0	1.0
-2.4e-05	2.3e-05	-4.3e-05	5.3e-05	-1.6e-05	-0.000111	8e-06	-5.1e-05	-2.5e-05	0.000165	-0.000803	-0.000829	-0.00084	-0.000842	0.000137	0.000163	0.000187	0.000216	0.736828	0.736826	0.736824	0.736821	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	6.2e-05	-3.1e-05	4.8e-05	-2.4e-05	-1e-05	2.9e-05	-2.1e-05	2.3e-05	-2.4e-05	3.1e-05	-5.9e-05	-4.3e-05	-5.5e-05	3.1e-05	-2.6e-05	5.3e-05	-3.9e-05	1.8e-05	-4.6e-05	-1.6e-05	2.7e-05	-2.1e-05	8.1e-05	-0.000111	-2e-05	3.4e-05	3.3e-05	8e-06	-2e-05	-1e-05	-3.4e-05	-5.1e-05	-4.7e-05	2.6e-05	3.8e-05	-2.5e-05	-8.9e-05	1.7e-05	4.5e-05	0.000165	0.0	0.0	0.0	1.0
0.000128	3.6e-05	-9e-05	3.8e-05	-7.3e-05	0.000131	5.8e-05	-9.7e-05	5.1e-05	5.1e-05	-0.000829	-0.00084	-0.000842	-0.000837	0.000163	0.000187	0.000216	0.000245	0.736826	0.736824	0.736821	0.736817	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-3.1e-05	4.8e-05	-2.4e-05	0.000128	2.9e-05	-2.1e-05	2.3e-05	3.6e-05	3.1e-05	-5.9e-05	-4.3e-05	-9e-05	3.1e-05	-2.6e-05	5.3e-05	3.8e-05	1.8e-05	-4.6e-05	-1.6e-05	-7.3e-05	-2.1e-05	8.1e-05	-0.000111	0.000131	3.4e-05	3.3e-05	8e-06	5.8e-05	-1e-05	-3.4e-05	-5.1e-05	-9.7e-05	2.6e-05	3.8e-05	-2.5e-05	5.1e-05	1.7e-05	4.5e-05	0.000165	5.1e-05	0.0	0.0	0.0	1.0
-0.000192	5.8e-05	-0.000116	0.000107	8.2e-05	-0.000131	5.4e-05	-0.000125	6.7e-05	0.000144	-0.00084	-0.000842	-0.000837	-0.000826	0.000187	0.000216	0.000245	0.00027	0.736824	0.736821	0.736817	0.736811	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	4.8e-05	-2.4e-05	0.000128	-0.000192	-2.1e-05	2.3e-05	3.6e-05	5.8e-05	-5.9e-05	-4.3e-05	-9e-05	-0.000116	-2.6e-05	5.3e-05	3.8e-05	0.000107	-4.6e-05	-1.6e-05	-7.3e-05	8.2e-05	8.1e-05	-0.000111	0.000131	-0.000131	3.3e-05	8e-06	5.8e-05	5.4e-05	-3.4e-05	-5.1e-05	-9.7e-05	-0.000125	3.8e-05	-2.5e-05	5.1e-05	6.7e-05	4.5e-05	0.000165	5.1e-05	0.000144	0.0	0.0	0.0	1.0
0.00015	9.2e-05	-0.000183	8.5e-05	-8.4e-05	0.000196	8.7e-05	-0.000189	9.2e-05	-3.5e-05	-0.000842	-0.000837	-0.000826	-0.000809	0.000216	0.000245	0.00027	0.000299	0.736821	0.736817	0.736811	0.736805	0.0	0.0	0.0	0.0	-0.08	-0.08	-0.08	-0.08	0.112	0.112	0.112	0.112	0.0	0.0	0.0	0.0	0.08	0.08	0.08	0.08	0.112	0.112	0.112	0.112	-2.4e-05	0.000128	-0.000192	0.00015	2.3e-05	3.6e-05	5.8e-05	9.2e-05	-4.3e-05	-9e-05	-0.000116	-0.000183	5.3e-05	3.8e-05	0.000107	8.5e-05	-1.6e-05	-7.3e-05	8.2e-05	-8.4e-05	-0.000111	0.000131	-0.000131	0.000196	8e-06	5.8e-05	5.4e-05	8.7e-05	-5.1e-05	-9.7e-05	-0.000125	-0.000189	-2.5e-05	5.1e-05	6.7e-05	9.2e-05	0.000165	5.1e-05	0.000144	-3.5e-05	0.0	0.0	0.0	1.0
