0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000	0.000000	0.000001	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000	0.000000	0.000001	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174533	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000002	0.000000	-0.000000	0.000000	0.000000	0.000002	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174534	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000003	0.000000	-0.000000	0.000000	0.000000	0.000003	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174534	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000005	0.000000	-0.000000	0.000000	0.000000	0.000005	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443461	1.570796	0.000000	0.000000	0.000000	-0.174535	0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000007	0.000000	-0.000001	0.000000	0.000000	0.000007	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443462	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443462	1.570796	0.000000	0.000000	0.000000	-0.174535	0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000010	0.000000	-0.000001	0.000000	0.000000	0.000010	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443462	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443462	1.570796	0.000000	0.000000	0.000000	-0.174536	0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000013	0.000000	-0.000001	0.000000	0.000000	0.000013	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443462	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443462	1.570796	0.000000	0.000000	0.000000	-0.174537	0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000017	0.000000	-0.000001	0.000000	0.000000	0.000017	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443463	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443463	1.570796	0.000000	0.000000	0.000000	-0.174538	0.000000	0.000000	0.000000	-0.000002	0.000000	0.000000	0.000021	0.000000	-0.000002	0.000000	0.000000	0.000021	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443463	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443463	1.570796	0.000000	0.000000	0.000000	-0.174540	0.000000	0.000000	0.000000	-0.000002	0.000000	0.000000	0.000026	0.000000	-0.000002	0.000000	0.000000	0.000026	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443463	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443463	1.570796	0.000000	0.000000	0.000000	-0.174541	0.000000	0.000000	0.000000	-0.000002	0.000000	0.000000	0.000032	0.000000	-0.000002	0.000000	0.000000	0.000032	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443464	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443464	1.570796	0.000000	0.000000	0.000000	-0.174543	0.000000	0.000000	0.000000	-0.000003	0.000000	0.000000	0.000039	0.000000	-0.000003	0.000000	0.000000	0.000039	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443464	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443464	1.570796	0.000000	0.000000	0.000000	-0.174545	0.000000	0.000000	0.000000	-0.000003	0.000000	0.000000	0.000047	0.000000	-0.000003	0.000000	0.000000	0.000047	0.000000	
0.000000	0.000000	0.000000	1.221730	-2.443465	1.570796	0.000000	0.000000	0.000000	0.000000	1.221730	-2.443465	1.570796	0.000000	0.000000	0.000000	-0.174547	0.000000	0.000000	0.000000	-0.000004	0.000000	0.000000	0.000055	0.000000	-0.000004	0.000000	0.000000	0.000055	0.000000	
