0	-0.002193	0	1.22172	-2.234011	0.314159	0	0	-0.002193	0	0.628329	-1.64062	0.314159	0	0	-0.002193	-0.698132	0	0	0	0.459431	0	0	1.510531	0	0.963186	0	0	1.510519	0
0	-0.002193	0	1.22172	-2.234011	0.314159	0	0	-0.002193	0	0.628329	-1.64062	0.314159	0	0	-0.002193	-0.698132	0	0	0	0.459431	0	0	1.510531	0	0.963186	0	0	1.510519	0
0	-0.002193	0	1.22172	-2.234011	0.314159	0	0	-0.002193	0	0.628329	-1.64062	0.314159	0	0	-0.002193	-0.698132	0	0	0	0.459431	0	0	1.510531	0	0.963186	0	0	1.510519	0
0	-0.002193	0	1.22172	-2.234011	0.314159	0	0	-0.002193	0	0.628329	-1.64062	0.314159	0	0	-0.002193	-0.698132	0	0	0	0.459431	0	0	1.510531	0	0.963186	0	0	1.510518	0
0	-0.002193	0	1.22172	-2.234011	0.314159	0	0	-0.002193	0	0.628328	-1.64062	0.314159	0	0	-0.002193	-0.698132	0	0	0	0.459431	0	0	1.51053	0	0.963186	0	0	1.510517	0
0	-0.002193	0	1.221719	-2.234011	0.314159	0	0	-0.002193	0	0.628328	-1.64062	0.314159	0	0	-0.002193	-0.698132	0	0	0	0.459432	0	0	1.510529	0	0.963187	0	0	1.510516	0
0	-0.002193	0	1.221718	-2.234011	0.314159	0	0	-0.002193	0	0.628327	-1.640621	0.31416	0	0	-0.002193	-0.698132	0	0	0	0.459432	0	0	1.510528	0	0.963187	0	0	1.510515	0
0	-0.002193	0	1.221717	-2.234012	0.314159	0	0	-0.002193	0	0.628326	-1.640621	0.31416	0	0	-0.002193	-0.698133	0	0	0	0.459433	0	0	1.510527	0	0.963188	0	0	1.510512	0
0	-0.002193	0	1.221716	-2.234012	0.314159	0	0	-0.002193	0	0.628325	-1.640621	0.31416	0	0	-0.002193	-0.698133	0	0	0	0.459434	0	0	1.510524	0	0.963189	0	0	1.510509	0
0	-0.002193	0	1.221714	-2.234013	0.31416	0	0	-0.002193	0	0.628323	-1.640622	0.31416	0	0	-0.002193	-0.698134	0	0	0	0.459435	0	0	1.510522	0	0.96319	0	0	1.510505	0
0	-0.002193	0	1.221712	-2.234013	0.31416	0	0	-0.002193	0	0.628321	-1.640623	0.314161	0	0	-0.002192	-0.698135	0.000001	0	0	0.459437	0	0	1.510518	0	0.963191	0	0	1.5105	0
0	-0.002193	0	1.221709	-2.234014	0.31416	0	0	-0.002193	0	0.628318	-1.640623	0.314161	0	0	-0.002192	-0.698136	0.000001	0	0	0.459438	-0.000001	0	1.510514	0	0.963193	-0.000001	0	1.510494	0
0	-0.002193	0	1.221706	-2.234015	0.31416	0	0	-0.002193	0	0.628315	-1.640625	0.314162	0	0	-0.002192	-0.698137	0.000001	0	0	0.459441	-0.000002	0	1.510509	0	0.963195	-0.000002	0	1.510487	0
0	-0.002193	0	1.221702	-2.234016	0.31416	0	0	-0.002193	0	0.628311	-1.640626	0.314162	0	0	-0.002191	-0.698138	0.000001	0	0	0.459443	-0.000002	0	1.510503	0	0.963197	-0.000002	0	1.510478	0
0	-0.002193	0	1.221698	-2.234017	0.314161	0	0	-0.002193	0	0.628306	-1.640627	0.314163	0	0	-0.002191	-0.69814	0.000001	0	0	0.459446	-0.000003	0	1.510496	0	0.9632	-0.000003	0	1.510468	0
0	-0.002193	0	1.221693	-2.234018	0.314161	0	0	-0.002193	0	0.628301	-1.640629	0.314164	0	0	-0.00219	-0.698141	0.000002	0	0	0.45945	-0.000003	0	1.510489	0	0.963203	-0.000003	0	1.510457	0
0	-0.002193	0	1.221688	-2.23402	0.314161	0	0	-0.002193	0	0.628295	-1.640631	0.314165	0	0	-0.00219	-0.698143	0.000002	0	0	0.459454	-0.000004	0	1.51048	0	0.963207	-0.000004	0	1.510444	0
0	-0.002193	0	1.221681	-2.234021	0.314162	0	0	-0.002193	0	0.628288	-1.640633	0.314166	0	0	-0.002189	-0.698146	0.000003	0	0	0.459458	-0.000005	0	1.51047	0	0.963211	-0.000005	0	1.510429	0
0	-0.002193	0	1.221674	-2.234023	0.314162	0	0	-0.002193	0	0.628281	-1.640635	0.314167	0	0	-0.002188	-0.698148	0.000003	0	0	0.459463	-0.000005	0	1.510458	0	0.963216	-0.000006	0	1.510412	0
0	-0.002193	0	1.221666	-2.234025	0.314162	0	0	-0.002193	0	0.628272	-1.640638	0.314169	0	0	-0.002187	-0.698151	0.000004	0	0	0.459469	-0.000006	0	1.510446	0	0.963221	-0.000007	0	1.510394	0
0	-0.002193	0	1.221657	-2.234028	0.314163	0	0	-0.002193	0	0.628263	-1.640641	0.31417	0	0	-0.002186	-0.698154	0.000004	0	0	0.459475	-0.000007	0	1.510432	0	0.963227	-0.000008	0	1.510373	0
0	-0.002193	0	1.221647	-2.23403	0.314163	0	0	-0.002193	0	0.628253	-1.640644	0.314172	0	0	-0.002185	-0.698158	0.000005	0	0	0.459482	-0.000009	0	1.510416	0	0.963233	-0.000009	0	1.510351	0
0	-0.002193	0	1.221636	-2.234033	0.314164	0	0	-0.002193	0	0.628242	-1.640648	0.314174	0	0	-0.002184	-0.698162	0.000006	0	0	0.45949	-0.00001	0	1.510399	0	0.96324	-0.00001	0	1.510326	0
0	-0.002193	0	1.221625	-2.234036	0.314165	0	0	-0.002193	0	0.62823	-1.640652	0.314176	0	0	-0.002183	-0.698166	0.000006	0	0	0.459498	-0.000011	0	1.510381	0	0.963247	-0.000012	0	1.510299	0
0	-0.002193	0	1.221612	-2.234039	0.314166	0	0	-0.002193	0	0.628216	-1.640656	0.314178	0	0	-0.002181	-0.69817	0.000007	0	0	0.459507	-0.000013	0	1.510361	0	0.963256	-0.000013	0	1.51027	0
0	-0.002193	0	1.221598	-2.234043	0.314166	0	0	-0.002193	0	0.628202	-1.640661	0.31418	0	0	-0.00218	-0.698175	0.000008	0	0	0.459517	-0.000014	0	1.510339	0	0.963265	-0.000015	0	1.510238	0
0	-0.002193	0	1.221583	-2.234047	0.314167	0	0	-0.002193	0	0.628186	-1.640666	0.314183	0	0	-0.002178	-0.698181	0.000009	0	0	0.459527	-0.000016	0	1.510316	0	0.963274	-0.000017	0	1.510203	0
0	-0.002193	0	1.221567	-2.234051	0.314168	0	0	-0.002193	0	0.628169	-1.640671	0.314186	0	0	-0.002176	-0.698187	0.00001	0	0	0.459538	-0.000018	0	1.51029	0	0.963285	-0.000019	0	1.510166	0
